dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,limit_source,lat,lon
19.125,515.2,0.36,0.0,84.6,100,stvo,48.98802,12.98047
19.15,515.3,0.47,0.34,88.0,100,stvo,48.98825,12.98044
19.175,515.4,0.58,0.86,88.0,100,stvo,48.98847,12.98041
19.2,515.6,0.69,0.86,88.0,100,osm,48.98869,12.98038
19.225,515.8,0.79,0.86,86.2,100,osm,48.98892,12.98035
19.25,516.1,0.85,0.92,80.0,80,stvo,48.98914,12.98032
19.275,516.4,0.85,1.04,80.0,80,stvo,48.98937,12.98029
19.3,516.8,0.79,0.51,80.0,80,osm,48.98959,12.98027
19.325,517.1,0.69,0.51,80.0,80,osm,48.98981,12.98024
19.35,517.3,0.57,0.51,80.0,80,osm,48.99004,12.98021
19.375,517.6,0.42,0.45,84.3,100,stvo,48.99026,12.98018
19.4,517.8,0.26,0.0,88.0,100,stvo,48.99049,12.98015
19.425,517.8,0.13,0.08,88.0,100,stvo,48.99071,12.98012
19.45,517.6,0.04,1.61,86.2,100,stvo,48.99093,12.98009
19.475,517.4,-0.0,4.18,80.0,80,osm,48.99116,12.98007
19.5,517.3,-0.02,6.69,80.0,80,osm,48.99138,12.98004
19.525,517.1,-0.01,9.07,80.0,80,osm,48.99161,12.98002
19.55,516.9,0.02,11.98,80.0,80,osm,48.99183,12.98002
19.575,516.8,0.12,12.03,80.0,80,osm,48.99206,12.98004
19.6,516.9,0.25,10.44,80.0,80,osm,48.99228,12.98008
19.625,517.1,0.38,8.93,80.0,80,osm,48.9925,12.98014
19.65,517.3,0.5,9.48,80.0,80,osm,48.99272,12.98021
19.675,517.6,0.61,6.5,80.0,80,osm,48.99294,12.98029
19.7,517.8,0.7,4.91,80.0,80,osm,48.99316,12.98038
19.725,518.1,0.75,4.35,80.0,80,osm,48.99337,12.98048
19.75,518.4,0.74,4.72,80.0,80,stvo,48.99358,12.98059
19.775,518.6,0.69,2.18,80.0,80,osm,48.9938,12.9807
19.8,518.8,0.61,2.76,80.0,80,osm,48.99401,12.98081
19.825,518.9,0.52,2.88,80.0,80,stvo,48.99422,12.98093
19.85,519.0,0.41,2.92,80.0,80,osm,48.99443,12.98105
19.875,519.1,0.27,1.6,80.0,80,osm,48.99464,12.98116
19.9,519.1,0.11,1.65,80.0,80,osm,48.99486,12.98127
19.925,519.1,-0.03,1.36,80.0,80,osm,48.99507,12.98138
19.95,519.1,-0.21,4.2,80.0,80,osm,48.99528,12.98149
19.975,519.1,-0.42,10.25,80.0,80,osm,48.99549,12.98161
20.0,519.1,-0.66,18.59,80.0,80,osm,48.99571,12.98172
20.025,518.9,-0.91,22.79,80.0,80,osm,48.99592,12.98181
20.05,518.7,-1.17,26.66,78.3,80,osm,48.99615,12.98185
20.075,518.5,-1.45,29.51,74.4,80,osm,48.99637,12.98183
20.1,518.1,-1.77,27.79,76.7,80,osm,48.99659,12.98177
20.125,517.6,-2.1,20.02,80.0,80,osm,48.99681,12.98169
20.15,517.0,-2.41,16.31,80.0,80,osm,48.99702,12.98156
20.175,516.4,-2.7,12.4,80.0,80,osm,48.99722,12.9814
20.2,515.6,-2.95,7.38,80.0,80,osm,48.99742,12.98124
20.225,514.8,-3.16,2.59,80.0,80,osm,48.99761,12.98107
20.25,513.8,-3.29,2.11,80.0,80,osm,48.99781,12.98091
20.275,512.8,-3.34,2.81,80.0,80,stvo,48.99801,12.98074
20.3,511.8,-3.32,5.86,80.0,80,osm,48.9982,12.98058
20.325,510.8,-3.24,10.11,80.0,80,osm,48.9984,12.98042
20.35,509.8,-3.1,15.7,80.0,80,osm,48.9986,12.98027
20.375,509.0,-2.9,19.27,80.0,80,osm,48.99881,12.98014
20.4,508.3,-2.63,22.04,80.0,80,osm,48.99903,12.98005
20.425,507.6,-2.3,21.42,80.0,80,osm,48.99925,12.98
20.45,507.1,-1.95,21.93,80.0,80,osm,48.99947,12.97997
20.475,506.6,-1.59,20.07,80.0,80,osm,48.9997,12.97998
20.5,506.3,-1.21,18.25,80.0,80,osm,48.99992,12.98001
20.525,506.1,-0.84,14.03,80.0,80,osm,49.00014,12.98008
20.55,506.0,-0.48,11.44,80.0,80,osm,49.00036,12.98018
20.575,505.9,-0.12,6.0,80.0,80,osm,49.00057,12.98029
20.6,506.0,0.25,2.26,80.0,80,stvo,49.00078,12.9804
20.625,506.1,0.61,0.38,80.0,80,osm,49.001,12.98051
20.65,506.2,0.97,0.21,84.3,100,osm,49.00121,12.98062
20.675,506.5,1.3,0.14,88.0,100,stvo,49.00142,12.98073
20.7,506.8,1.58,0.48,88.0,100,stvo,49.00164,12.98084
20.725,507.3,1.84,0.48,88.0,100,stvo,49.00185,12.98094
20.75,507.8,2.06,0.48,88.0,100,stvo,49.00206,12.98105
20.775,508.5,2.23,0.48,88.0,100,stvo,49.00228,12.98117
20.8,509.2,2.36,0.45,88.0,100,stvo,49.00249,12.98128
20.825,510.0,2.47,0.16,86.2,100,stvo,49.0027,12.98139
20.85,510.7,2.54,0.21,80.0,80,osm,49.00291,12.9815
20.875,511.5,2.58,0.27,80.0,80,osm,49.00312,12.98162
20.9,512.1,2.58,0.27,80.0,80,osm,49.00334,12.98173
20.925,512.7,2.54,0.25,84.3,100,stvo,49.00355,12.98184
20.95,513.3,2.46,0.11,88.0,100,stvo,49.00376,12.98195
20.975,513.9,2.35,0.17,88.0,100,stvo,49.00398,12.98206
21.0,514.5,2.2,0.5,86.2,100,stvo,49.00419,12.98217
21.025,515.0,2.02,1.37,80.0,80,osm,49.0044,12.98228
21.05,515.6,1.83,1.69,80.0,80,osm,49.00461,12.98239
21.075,516.1,1.62,2.61,80.0,80,osm,49.00483,12.9825
21.1,516.6,1.41,5.3,80.0,80,osm,49.00504,12.9826
21.125,517.0,1.17,8.12,80.0,80,osm,49.00526,12.9827
21.15,517.3,0.92,7.25,80.0,80,osm,49.00547,12.98279
21.175,517.5,0.66,6.94,80.0,80,osm,49.00569,12.98286
21.2,517.6,0.4,7.29,84.3,100,stvo,49.00592,12.98291
21.225,517.6,0.14,7.0,88.0,100,stvo,49.00614,12.98296
21.25,517.5,-0.12,5.5,86.2,100,stvo,49.00636,12.98301
21.275,517.4,-0.37,6.45,80.0,80,osm,49.00659,12.98305
21.3,517.2,-0.59,8.12,80.0,80,osm,49.00681,12.98307
21.325,517.0,-0.79,6.9,80.0,80,osm,49.00703,12.98307
21.35,516.8,-0.97,4.51,80.0,80,osm,49.00726,12.98307
21.375,516.5,-1.14,2.84,80.0,80,osm,49.00748,12.98306
21.4,516.2,-1.3,2.26,80.0,80,stvo,49.00771,12.98305
21.425,515.9,-1.45,0.98,80.0,80,stvo,49.00793,12.98304
21.45,515.5,-1.59,0.94,84.3,100,osm,49.00816,12.98303
21.475,515.1,-1.73,0.83,88.0,100,osm,49.00838,12.98301
21.5,514.7,-1.85,1.49,87.7,100,stvo,49.00861,12.983
21.525,514.2,-1.95,1.56,81.5,100,stvo,49.00883,12.98298
21.55,513.6,-2.02,1.78,74.9,100,stvo,49.00906,12.98296
21.575,513.0,-2.08,2.46,67.6,100,stvo,49.00928,12.98295
21.6,512.4,-2.14,2.49,59.5,100,stvo,49.00951,12.98294
21.625,511.8,-2.19,2.0,50.0,50,stvo,49.00973,12.98293
21.65,511.2,-2.21,1.6,50.0,50,stvo,49.00995,12.98291
21.675,510.7,-2.21,1.22,50.0,50,stvo,49.01018,12.98289
21.7,510.2,-2.18,2.77,50.0,50,stvo,49.0104,12.98288
21.725,509.6,-2.11,5.83,50.0,50,stvo,49.01063,12.98286
21.75,509.1,-1.99,6.08,50.0,50,stvo,49.01085,12.98285
21.775,508.6,-1.82,6.77,50.0,50,stvo,49.01108,12.98285
21.8,508.0,-1.62,6.96,50.0,50,stvo,49.0113,12.98288
21.825,507.6,-1.43,11.52,50.0,50,stvo,49.01153,12.98291
21.85,507.1,-1.23,20.97,50.0,50,stvo,49.01175,12.98293
21.875,506.7,-1.04,36.93,56.7,100,osm,49.01197,12.98295
21.9,506.5,-0.81,45.92,59.6,100,osm,49.01219,12.98302
21.925,506.3,-0.58,51.76,56.2,100,osm,49.01239,12.98318
21.95,506.4,-0.33,49.26,57.6,100,osm,49.01254,12.98343
21.975,506.4,-0.08,37.96,63.5,100,osm,49.01272,12.98363
22.0,506.5,0.21,24.23,67.6,100,osm,49.01292,12.9838
22.025,506.5,0.5,15.85,59.5,100,osm,49.01312,12.98393
22.05,506.7,0.77,11.54,50.0,50,osm,49.01333,12.98405
22.075,506.8,1.02,9.74,50.0,50,osm,49.01355,12.98416
22.1,507.0,1.27,9.87,50.0,50,osm,49.01376,12.98426
22.125,507.3,1.54,18.14,50.0,50,osm,49.01398,12.98434
22.15,507.7,1.84,36.19,50.0,50,osm,49.0142,12.9844
22.175,508.2,2.14,54.67,50.0,50,osm,49.01442,12.98448
22.2,508.8,2.45,72.0,47.6,50,osm,49.01462,12.98463
22.225,509.4,2.75,76.84,46.1,50,osm,49.01476,12.98489
22.25,510.2,3.03,76.85,46.1,50,osm,49.01482,12.98522
22.275,511.0,3.26,72.96,47.3,50,osm,49.01478,12.98555
22.3,512.0,3.41,71.33,47.9,50,osm,49.0147,12.98588
22.325,513.0,3.51,70.36,48.2,50,stvo,49.01469,12.98621
22.35,514.0,3.57,64.34,50.0,50,osm,49.01474,12.98654
22.375,515.1,3.61,53.54,50.0,50,osm,49.01488,12.98681
22.4,516.1,3.6,38.06,50.0,50,osm,49.01508,12.98697
22.425,517.1,3.53,20.66,50.0,50,stvo,49.01528,12.98713
22.45,518.0,3.4,1.96,50.0,50,osm,49.01547,12.9873
22.475,518.7,3.23,1.85,50.0,50,osm,49.01567,12.98746
22.5,519.5,3.01,4.3,50.0,50,stvo,49.01587,12.98763
22.525,520.3,2.71,7.35,50.0,50,stvo,49.01606,12.9878
22.55,521.0,2.36,7.9,50.0,50,osm,49.01625,12.98797
22.575,521.6,1.96,17.7,56.7,100,osm,49.01644,12.98816
22.6,522.2,1.52,24.6,62.7,100,osm,49.01662,12.98837
22.625,522.7,1.03,33.41,66.5,100,osm,49.01679,12.98859
22.65,523.0,0.47,48.24,58.2,100,osm,49.01693,12.98886
22.675,523.2,-0.16,59.33,52.5,100,osm,49.01704,12.98916
22.7,523.2,-0.83,51.39,56.4,100,osm,49.01719,12.98941
22.725,523.0,-1.51,45.6,59.9,100,osm,49.0174,12.98955
22.75,522.5,-2.18,35.56,65.5,100,osm,49.01762,12.98959
22.775,521.8,-2.85,19.82,70.8,100,osm,49.01784,12.98963
22.8,520.9,-3.49,9.38,75.6,100,osm,49.01807,12.98965
22.825,519.8,-4.08,11.4,80.2,100,osm,49.01829,12.98966
22.85,518.5,-4.61,11.64,84.5,100,osm,49.01852,12.98966
22.875,517.1,-5.08,10.23,87.7,100,osm,49.01874,12.98964
22.9,515.6,-5.47,8.07,81.5,100,osm,49.01896,12.98959
22.925,514.1,-5.77,6.19,74.9,100,osm,49.01918,12.98952
22.95,512.6,-5.98,2.58,67.6,100,stvo,49.0194,12.98946
22.975,511.0,-6.1,1.14,59.5,100,osm,49.01962,12.9894
23.0,509.4,-6.15,1.14,50.0,50,osm,49.01985,12.98934
23.025,507.8,-6.15,3.27,56.7,100,stvo,49.02007,12.98929
23.05,506.1,-6.1,8.92,62.7,100,stvo,49.02029,12.98923
23.075,504.5,-5.99,14.86,68.1,100,osm,49.02051,12.98918
23.1,503.0,-5.81,15.59,73.2,100,osm,49.02073,12.98911
23.125,501.5,-5.53,16.17,77.9,100,osm,49.02094,12.98899
23.15,500.0,-5.15,14.82,82.3,100,osm,49.02114,12.98883
23.175,498.6,-4.67,14.28,84.3,100,osm,49.02134,12.98867
23.2,497.3,-4.11,20.64,77.9,100,osm,49.02154,12.9885
23.225,496.1,-3.48,32.49,70.9,100,osm,49.02173,12.98833
23.25,495.1,-2.81,33.66,69.7,100,osm,49.02191,12.98812
23.275,494.4,-2.13,33.71,68.1,100,osm,49.02204,12.98784
23.3,493.9,-1.41,30.52,60.0,60,osm,49.02212,12.98752
23.325,493.8,-0.66,29.11,60.0,60,osm,49.02219,12.9872
23.35,493.8,0.12,32.24,57.8,60,osm,49.02226,12.98687
23.375,494.1,0.9,62.47,48.0,60,osm,49.02234,12.98655
23.4,494.5,1.66,128.46,35.7,60,osm,49.02247,12.98627
23.425,495.1,2.35,185.81,29.7,60,osm,49.02263,12.9861
23.45,495.8,2.95,224.82,27.0,60,stvo,49.02283,12.98612
23.475,496.7,3.49,213.64,27.7,50,osm,49.02287,12.98581
23.5,497.7,3.97,183.61,29.8,50,stvo,49.02269,12.98568
23.525,498.8,4.42,121.72,36.6,50,stvo,49.02269,12.98534
23.55,500.1,4.82,64.66,45.3,50,stvo,49.0227,12.985
23.575,501.5,5.18,14.48,50.0,50,stvo,49.02271,12.98465
23.6,502.8,5.49,12.69,50.0,50,stvo,49.0227,12.98431
23.625,504.2,5.75,14.72,50.0,50,stvo,49.02267,12.98397
23.65,505.7,5.93,12.06,50.0,50,stvo,49.02264,12.98363
23.675,507.3,6.04,11.94,50.0,50,stvo,49.02262,12.98329
23.7,509.0,6.07,13.9,50.0,50,stvo,49.02262,12.98295
23.725,510.6,6.05,15.59,50.0,50,stvo,49.02264,12.98261
23.75,512.3,5.99,14.93,50.0,50,stvo,49.02266,12.98227
23.775,513.9,5.88,13.07,50.0,50,stvo,49.0227,12.98193
23.8,515.5,5.69,10.27,50.0,50,stvo,49.02276,12.9816
23.825,517.0,5.43,8.18,50.0,50,stvo,49.02283,12.98127
23.85,518.3,5.13,4.34,50.0,50,stvo,49.02291,12.98095
23.875,519.6,4.79,9.73,50.0,50,stvo,49.02299,12.98063
23.9,520.8,4.42,18.26,50.0,50,stvo,49.02306,12.98031
23.925,521.8,4.05,23.33,50.0,50,stvo,49.02314,12.97998
23.95,522.8,3.72,27.5,50.0,50,stvo,49.02326,12.97969
23.975,523.6,3.44,31.77,50.0,50,stvo,49.02341,12.97944
24.0,524.4,3.22,33.29,56.7,100,stvo,49.02358,12.97922
24.025,525.0,3.02,29.79,62.7,100,stvo,49.02376,12.97901
24.05,525.6,2.83,27.21,68.1,100,stvo,49.02393,12.97879
24.075,526.1,2.66,24.56,73.2,100,stvo,49.02406,12.97851
24.1,526.6,2.54,20.54,77.9,100,stvo,49.02416,12.97821
24.125,527.3,2.44,15.74,82.3,100,stvo,49.02426,12.9779
24.15,528.0,2.37,16.13,86.5,100,stvo,49.02435,12.97758
24.175,528.7,2.34,22.25,85.7,100,stvo,49.02443,12.97726
24.2,529.3,2.34,20.84,85.0,100,stvo,49.0245,12.97693
24.225,529.8,2.36,26.37,78.7,100,stvo,49.02453,12.9766
24.25,530.4,2.37,27.98,76.4,100,stvo,49.02452,12.97625
24.275,531.0,2.37,26.57,78.4,100,stvo,49.02451,12.97591
24.3,531.5,2.34,18.32,82.8,100,stvo,49.02453,12.97557
24.325,532.0,2.33,18.6,87.0,100,stvo,49.02458,12.97524
24.35,532.6,2.35,12.37,85.3,100,osm,49.02466,12.97492
24.375,533.1,2.37,7.18,79.0,100,osm,49.02474,12.97459
24.4,533.7,2.39,5.17,72.2,100,osm,49.02482,12.97427
24.425,534.4,2.41,15.2,64.6,100,osm,49.0249,12.97395
24.45,535.0,2.43,30.4,56.0,100,osm,49.02497,12.97363
24.475,535.7,2.42,77.91,45.8,100,osm,49.02503,12.9733
24.5,536.3,2.39,81.41,44.8,100,osm,49.02504,12.97296
24.525,536.9,2.32,79.12,45.4,100,osm,49.02497,12.97263
24.55,537.6,2.24,69.63,48.4,80,osm,49.02511,12.9724
24.575,538.2,2.16,58.46,52.9,80,osm,49.02528,12.97217
24.6,538.8,2.11,11.26,59.2,80,osm,49.02545,12.97195
24.625,539.3,2.07,8.76,65.0,80,osm,49.02562,12.97172
24.65,539.7,2.05,8.65,70.2,100,stvo,49.02577,12.97147
24.675,540.1,2.09,8.09,75.1,100,stvo,49.02592,12.97121
24.7,540.5,2.19,4.8,79.7,100,stvo,49.02606,12.97094
24.725,540.9,2.35,4.41,80.0,80,osm,49.0262,12.97067
24.75,541.3,2.58,1.54,80.0,80,osm,49.02633,12.9704
24.775,541.9,2.86,1.54,80.0,80,osm,49.02647,12.97012
24.8,542.5,3.15,1.93,80.0,80,stvo,49.0266,12.96985
24.825,543.2,3.47,1.17,80.0,80,stvo,49.02673,12.96957
24.85,544.1,3.79,1.32,80.0,80,osm,49.02687,12.9693
24.875,545.2,4.08,1.65,80.0,80,osm,49.027,12.96902
24.9,546.5,4.34,4.71,80.0,80,osm,49.02714,12.96875
24.925,547.9,4.55,4.65,80.0,80,osm,49.02728,12.96848
24.95,549.2,4.71,7.63,80.0,80,osm,49.02742,12.96821
24.975,550.5,4.8,8.78,80.0,80,stvo,49.02757,12.96796
25.0,551.8,4.83,10.31,80.0,80,osm,49.02772,12.96771
25.025,553.1,4.8,9.85,80.0,80,osm,49.02789,12.96748
25.05,554.4,4.69,12.81,80.0,80,osm,49.02806,12.96725
25.075,555.5,4.57,9.45,80.0,80,osm,49.02823,12.96704
25.1,556.6,4.43,8.14,80.0,80,osm,49.02842,12.96684
25.125,557.6,4.28,6.44,80.0,80,osm,49.02861,12.96667
25.15,558.6,4.12,3.83,80.0,80,osm,49.0288,12.96649
25.175,559.6,3.92,0.19,80.0,80,osm,49.029,12.96631
25.2,560.6,3.68,0.17,80.0,80,osm,49.02919,12.96614
25.225,561.6,3.42,0.15,84.3,100,stvo,49.02938,12.96596
25.25,562.5,3.11,0.0,88.0,100,stvo,49.02958,12.96579
25.275,563.4,2.75,0.0,88.0,100,stvo,49.02977,12.96562
25.3,564.2,2.37,0.0,88.0,100,stvo,49.02996,12.96544
25.325,564.9,2.0,0.0,88.0,100,stvo,49.03016,12.96527
25.35,565.4,1.66,0.0,88.0,100,stvo,49.03035,12.96509
25.375,565.8,1.32,0.45,88.0,100,stvo,49.03055,12.96492
25.4,565.9,1.02,0.89,88.0,100,stvo,49.03074,12.96474
25.425,565.9,0.77,0.89,88.0,100,osm,49.03093,12.96457
25.45,565.7,0.56,0.89,88.0,100,osm,49.03112,12.96439
25.475,565.6,0.42,0.89,88.0,100,stvo,49.03132,12.96421
25.5,565.6,0.35,0.45,88.0,100,stvo,49.03151,12.96403
25.525,565.5,0.34,0.03,88.0,100,stvo,49.0317,12.96385
25.55,565.6,0.42,2.04,88.0,100,osm,49.03189,12.96367
25.575,565.7,0.6,4.44,88.0,100,osm,49.03208,12.96349
25.6,565.9,0.81,4.44,88.0,100,osm,49.03227,12.96331
25.625,566.1,1.02,4.81,88.0,100,osm,49.03246,12.96311
25.65,566.5,1.22,5.31,88.0,100,stvo,49.03264,12.96291
25.675,566.8,1.43,7.17,88.0,100,osm,49.03282,12.9627
25.7,567.2,1.65,4.76,88.0,100,osm,49.03299,12.96249
25.725,567.7,1.87,6.99,88.0,100,osm,49.03317,12.96228
25.75,568.2,2.09,7.67,88.0,100,osm,49.03333,12.96204
25.775,568.7,2.3,8.84,88.0,100,osm,49.0335,12.96181
25.8,569.2,2.51,8.86,88.0,100,osm,49.03365,12.96156
25.825,569.8,2.71,10.3,88.0,100,osm,49.0338,12.96131
25.85,570.5,2.87,9.37,83.5,100,osm,49.03395,12.96105
25.875,571.3,2.99,9.87,77.1,100,osm,49.03408,12.96077
25.9,572.1,3.08,9.03,70.0,70,osm,49.03421,12.96048
25.925,573.1,3.11,8.34,70.0,70,osm,49.03433,12.96019
25.95,574.0,3.07,8.77,70.0,70,osm,49.03444,12.9599
25.975,574.9,2.96,7.69,70.0,70,osm,49.03455,12.9596
26.0,575.8,2.75,6.5,70.0,70,osm,49.03465,12.95929
26.025,576.7,2.45,7.21,70.0,70,stvo,49.03473,12.95897
26.05,577.4,2.05,5.1,74.9,100,stvo,49.03482,12.95866
26.075,578.0,1.55,3.38,79.5,100,osm,49.03491,12.95834
26.1,578.5,0.96,3.29,83.9,100,stvo,49.03498,12.95802
26.125,578.7,0.31,3.52,88.0,100,stvo,49.03506,12.95769
26.15,578.8,-0.38,1.97,88.0,100,stvo,49.03513,12.95737
26.175,578.6,-1.1,1.22,88.0,100,osm,49.0352,12.95704
26.2,578.3,-1.85,1.28,88.0,100,stvo,49.03527,12.95672
26.225,577.7,-2.62,1.17,88.0,100,osm,49.03534,12.95639
26.25,576.9,-3.4,0.66,88.0,100,stvo,49.0354,12.95606
26.275,575.9,-4.18,0.66,88.0,100,stvo,49.03547,12.95574
26.3,574.7,-4.95,0.3,88.0,100,osm,49.03554,12.95541
26.325,573.4,-5.71,0.1,88.0,100,stvo,49.03561,12.95508
26.35,571.9,-6.42,0.07,88.0,100,stvo,49.03568,12.95476
26.375,570.1,-7.09,1.42,88.0,100,stvo,49.03575,12.95443
26.4,568.3,-7.71,1.56,88.0,100,osm,49.03581,12.9541
26.425,566.2,-8.27,2.71,88.0,100,osm,49.03588,12.95378
26.45,563.9,-8.78,4.27,88.0,100,osm,49.03596,12.95345
26.475,561.5,-9.22,5.52,88.0,100,osm,49.03603,12.95313
26.5,559.0,-9.58,5.5,88.0,100,osm,49.03611,12.95281
26.525,556.4,-9.83,6.8,88.0,100,osm,49.0362,12.95249
26.55,553.8,-9.98,7.23,88.0,100,osm,49.0363,12.95218
26.575,551.1,-10.02,5.68,88.0,100,osm,49.0364,12.95188
26.6,548.3,-9.94,4.76,88.0,100,osm,49.0365,12.95157
26.625,545.7,-9.78,5.33,88.0,100,osm,49.03662,12.95128
26.65,543.1,-9.53,3.89,88.0,100,osm,49.03673,12.95098
26.675,540.6,-9.22,2.31,88.0,100,osm,49.03684,12.95068
26.7,538.3,-8.83,2.3,88.0,100,osm,49.03697,12.9504
26.725,536.1,-8.37,1.97,88.0,100,stvo,49.03709,12.95011
26.75,534.1,-7.86,0.34,88.0,100,stvo,49.03721,12.94982
26.775,532.2,-7.31,1.08,88.0,100,stvo,49.03733,12.94953
26.8,530.4,-6.74,2.66,88.0,100,osm,49.03746,12.94925
26.825,528.8,-6.18,2.66,88.0,100,osm,49.03758,12.94896
26.85,527.3,-5.62,2.66,88.0,100,osm,49.03769,12.94867
26.875,525.9,-5.07,2.32,88.0,100,osm,49.03782,12.94838
26.9,524.8,-4.55,1.58,88.0,100,stvo,49.03794,12.9481
26.925,523.8,-4.06,0.0,88.0,100,stvo,49.03807,12.94781
26.95,522.9,-3.6,0.0,88.0,100,stvo,49.03819,12.94752
26.975,522.1,-3.18,0.0,88.0,100,stvo,49.03832,12.94724
27.0,521.5,-2.81,0.17,88.0,100,stvo,49.03844,12.94695
27.025,520.9,-2.52,1.21,88.0,100,stvo,49.03857,12.94667
27.05,520.4,-2.3,1.21,88.0,100,stvo,49.03869,12.94638
27.075,520.0,-2.17,1.43,88.0,100,stvo,49.03882,12.9461
27.1,519.6,-2.1,2.49,88.0,100,osm,49.03894,12.94581
27.125,519.2,-2.07,2.65,88.0,100,osm,49.03905,12.94552
27.15,518.8,-2.09,1.61,88.0,100,osm,49.03918,12.94523
27.175,518.4,-2.16,1.61,88.0,100,osm,49.0393,12.94494
27.2,517.9,-2.24,1.38,88.0,100,stvo,49.03943,12.94466
27.225,517.3,-2.34,0.33,88.0,100,stvo,49.03955,12.94437
27.25,516.6,-2.48,0.08,88.0,100,stvo,49.03968,12.94409
27.275,515.9,-2.62,3.27,88.0,100,stvo,49.03981,12.94381
27.3,515.2,-2.75,3.63,88.0,100,osm,49.03993,12.94352
27.325,514.4,-2.85,4.77,88.0,100,osm,49.04006,12.94324
27.35,513.7,-2.9,6.16,88.0,100,osm,49.0402,12.94297
27.375,513.0,-2.91,6.31,88.0,100,osm,49.04034,12.9427
27.4,512.2,-2.9,3.66,88.0,100,osm,49.04048,12.94244
27.425,511.4,-2.88,4.24,88.0,100,osm,49.04063,12.94218
27.45,510.6,-2.84,4.38,88.0,100,osm,49.04078,12.94193
27.475,509.9,-2.78,4.36,88.0,100,osm,49.04094,12.94168
27.5,509.2,-2.71,5.22,88.0,100,osm,49.04109,12.94143
27.525,508.5,-2.61,5.67,88.0,100,osm,49.04125,12.94119
27.55,507.9,-2.47,5.37,88.0,100,stvo,49.04141,12.94094
27.575,507.3,-2.3,4.09,88.0,100,stvo,49.04156,12.94069
27.6,506.7,-2.1,2.72,88.0,100,osm,49.04172,12.94044
27.625,506.1,-1.88,1.86,88.0,100,stvo,49.04187,12.9402
27.65,505.6,-1.66,1.09,88.0,100,stvo,49.04203,12.93996
27.675,505.1,-1.45,0.45,88.0,100,osm,49.04219,12.93971
27.7,504.8,-1.22,0.45,88.0,100,osm,49.04235,12.93947
27.725,504.5,-1.01,0.45,88.0,100,stvo,49.0425,12.93922
27.75,504.3,-0.82,0.23,88.0,100,stvo,49.04266,12.93897
27.775,504.2,-0.65,0.0,88.0,100,stvo,49.04282,12.93873
27.8,504.2,-0.5,0.1,88.0,100,stvo,49.04297,12.93848
27.825,504.2,-0.4,1.33,88.0,100,stvo,49.04313,12.93823
27.85,504.2,-0.34,2.82,88.0,100,stvo,49.04328,12.93799
27.875,504.2,-0.34,4.85,88.0,100,stvo,49.04344,12.93774
27.9,504.2,-0.38,6.79,88.0,100,stvo,49.04359,12.93748
27.925,504.2,-0.46,8.04,88.0,100,stvo,49.04374,12.93722
27.95,504.1,-0.57,8.27,88.0,100,stvo,49.04388,12.93695
27.975,503.9,-0.68,7.7,88.0,100,osm,49.04401,12.93667
28.0,503.7,-0.79,7.45,88.0,100,osm,49.04413,12.93639
28.025,503.5,-0.89,6.53,88.0,100,osm,49.04425,12.9361
28.05,503.2,-0.97,7.78,88.0,100,stvo,49.04437,12.9358
28.075,502.8,-1.0,7.93,88.0,100,stvo,49.04447,12.9355
28.1,502.5,-1.0,8.47,88.0,100,stvo,49.04458,12.9352
28.125,502.1,-0.97,8.61,88.0,100,stvo,49.04467,12.93489
28.15,501.8,-0.91,9.4,88.0,100,stvo,49.04475,12.93457
28.175,501.5,-0.83,8.3,88.0,100,stvo,49.04483,12.93425
28.2,501.3,-0.74,6.85,88.0,100,stvo,49.0449,12.93392
28.225,501.2,-0.64,5.54,88.0,100,stvo,49.04496,12.93359
28.25,501.1,-0.53,3.63,88.0,100,stvo,49.04501,12.93326
28.275,501.0,-0.42,2.06,88.0,100,osm,49.04507,12.93292
28.3,501.0,-0.31,1.75,88.0,100,stvo,49.04512,12.93259
28.325,501.0,-0.18,3.78,88.0,100,osm,49.04518,12.93226
28.35,500.9,-0.07,5.02,88.0,100,osm,49.04523,12.93192
28.375,500.9,0.02,8.04,88.0,100,osm,49.04529,12.93159
28.4,500.9,0.08,8.99,88.0,100,osm,49.04536,12.93127
28.425,500.9,0.04,8.95,88.0,100,osm,49.04544,12.93095
28.45,500.9,-0.08,9.71,88.0,100,osm,49.04553,12.93063
28.475,501.0,-0.27,10.4,88.0,100,osm,49.04562,12.93032
28.5,501.1,-0.51,9.02,88.0,100,osm,49.04573,12.93002
28.525,501.2,-0.77,8.95,88.0,100,osm,49.04584,12.92972
28.55,501.3,-1.03,10.28,88.0,100,osm,49.04596,12.92943
28.575,501.2,-1.33,8.96,88.0,100,osm,49.04609,12.92915
28.6,500.8,-1.68,9.91,88.0,100,osm,49.04622,12.92888
28.625,500.2,-2.09,9.19,88.0,100,osm,49.04637,12.92861
28.65,499.4,-2.57,9.25,88.0,100,osm,49.04652,12.92836
28.675,498.6,-3.1,10.05,88.0,100,osm,49.04668,12.92812
28.7,497.8,-3.69,9.47,88.0,100,osm,49.04684,12.92788
28.725,496.9,-4.24,9.21,88.0,100,osm,49.04701,12.92765
28.75,495.8,-4.72,9.64,88.0,100,osm,49.04719,12.92744
28.775,494.7,-5.17,10.59,88.0,100,osm,49.04737,12.92724
28.8,493.4,-5.59,9.22,87.7,100,osm,49.04755,12.92705
