dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,limit_source,lat,lon
40.0,609.8,1.04,8.81,88.0,100,osm,49.06731,13.083
40.025,610.2,1.34,7.46,88.0,100,osm,49.06751,13.08283
40.05,610.6,1.62,6.24,88.0,100,osm,49.06771,13.08267
40.075,611.2,1.88,7.37,88.0,100,osm,49.06789,13.08248
40.1,611.8,2.09,8.81,88.0,100,osm,49.06808,13.08228
40.125,612.4,2.27,4.7,88.0,100,osm,49.06826,13.08209
40.15,613.1,2.42,4.73,88.0,100,osm,49.06844,13.08188
40.175,613.7,2.52,5.38,88.0,100,osm,49.06862,13.08166
40.2,614.4,2.6,2.95,88.0,100,osm,49.06879,13.08144
40.225,615.0,2.63,1.42,88.0,100,osm,49.06896,13.08123
40.25,615.7,2.63,0.96,88.0,100,stvo,49.06914,13.08101
40.275,616.4,2.64,0.68,88.0,100,stvo,49.06931,13.0808
40.3,617.1,2.66,2.12,88.0,100,stvo,49.06949,13.08058
40.325,617.8,2.68,3.41,88.0,100,stvo,49.06966,13.08037
40.35,618.4,2.71,6.79,88.0,100,osm,49.06984,13.08015
40.375,619.1,2.72,7.91,88.0,100,osm,49.07002,13.07995
40.4,619.7,2.74,11.29,88.0,100,osm,49.07021,13.07976
40.425,620.3,2.76,9.34,88.0,100,osm,49.0704,13.07959
40.45,621.0,2.79,11.47,88.0,100,osm,49.0706,13.07942
40.475,621.8,2.83,8.77,88.0,100,osm,49.0708,13.07928
40.5,622.5,2.89,9.8,88.0,100,osm,49.07101,13.07914
40.525,623.2,2.99,7.17,88.0,100,osm,49.07122,13.07902
40.55,623.9,3.11,10.21,88.0,100,osm,49.07143,13.0789
40.575,624.7,3.23,6.96,88.0,100,osm,49.07165,13.07881
40.6,625.5,3.35,8.1,88.0,100,osm,49.07186,13.07871
40.625,626.3,3.45,6.48,88.0,100,osm,49.07208,13.07865
40.65,627.1,3.56,5.8,88.0,100,osm,49.0723,13.07858
40.675,628.0,3.67,2.77,88.0,100,osm,49.07252,13.07852
40.7,629.0,3.77,2.74,88.0,100,osm,49.07275,13.07847
40.725,630.0,3.86,1.15,88.0,100,osm,49.07297,13.07842
40.75,631.1,3.92,1.38,88.0,100,osm,49.07319,13.07837
40.775,632.1,3.98,3.09,88.0,100,osm,49.07341,13.07833
40.8,633.2,4.02,4.26,88.0,100,osm,49.07364,13.07827
40.825,634.2,4.03,6.86,88.0,100,osm,49.07386,13.07822
40.85,635.2,4.0,8.54,88.0,100,osm,49.07408,13.07815
40.875,636.2,3.95,9.67,88.0,100,osm,49.0743,13.07807
40.9,637.2,3.89,10.6,88.0,100,osm,49.07451,13.07797
40.925,638.2,3.83,11.08,88.0,100,osm,49.07472,13.07785
40.95,639.2,3.74,12.64,88.0,100,osm,49.07493,13.07773
40.975,640.1,3.65,11.92,88.0,100,osm,49.07514,13.07758
41.0,641.0,3.54,12.37,88.0,100,osm,49.07534,13.07743
41.025,641.9,3.43,9.98,88.0,100,osm,49.07553,13.07724
41.05,642.8,3.31,12.82,88.0,100,osm,49.07571,13.07705
41.075,643.6,3.17,9.41,88.0,100,osm,49.07589,13.07684
41.1,644.4,3.03,11.83,88.0,100,osm,49.07607,13.07663
41.125,645.2,2.88,10.82,88.0,100,stvo,49.07623,13.0764
41.15,645.9,2.74,12.89,88.0,100,osm,49.07639,13.07616
41.175,646.5,2.59,10.32,88.0,100,osm,49.07654,13.0759
41.2,647.1,2.43,12.64,88.0,100,osm,49.07668,13.07563
41.225,647.7,2.26,10.75,88.0,100,osm,49.07682,13.07536
41.25,648.3,2.09,12.3,88.0,100,osm,49.07694,13.07507
41.275,648.7,1.92,11.76,88.0,100,stvo,49.07705,13.07477
41.3,649.2,1.73,11.59,88.0,100,osm,49.07716,13.07447
41.325,649.7,1.53,9.99,88.0,100,osm,49.07725,13.07415
41.35,650.1,1.32,8.88,83.5,100,osm,49.07733,13.07384
41.375,650.4,1.09,7.18,77.1,100,stvo,49.07741,13.07351
41.4,650.7,0.85,5.38,70.0,70,stvo,49.07747,13.07318
41.425,650.9,0.61,3.68,70.0,70,osm,49.07754,13.07285
41.45,651.1,0.35,2.31,70.0,70,osm,49.0776,13.07252
41.475,651.1,0.1,4.21,70.0,70,osm,49.07765,13.07219
41.5,651.1,-0.17,3.66,70.0,70,osm,49.07771,13.07186
41.525,651.0,-0.44,6.59,70.0,70,osm,49.07777,13.07153
41.55,650.8,-0.73,9.3,70.0,70,osm,49.07784,13.0712
41.575,650.6,-1.04,11.36,70.0,70,osm,49.07792,13.07088
41.6,650.3,-1.35,11.29,70.0,70,osm,49.07801,13.07057
41.625,650.0,-1.68,12.87,70.0,70,osm,49.07811,13.07026
41.65,649.6,-2.01,10.45,70.0,70,osm,49.07822,13.06996
41.675,649.1,-2.37,9.08,70.0,70,osm,49.07834,13.06967
41.7,648.5,-2.74,6.84,70.0,70,osm,49.07847,13.06939
41.725,647.8,-3.1,4.44,70.0,70,osm,49.07861,13.06912
41.75,647.0,-3.45,3.68,70.0,70,osm,49.07875,13.06885
41.775,646.1,-3.79,3.73,70.0,70,osm,49.07888,13.06858
41.8,645.0,-4.1,3.69,67.6,70,osm,49.07902,13.06831
41.825,643.9,-4.38,5.47,59.5,70,osm,49.07916,13.06803
41.85,642.6,-4.64,6.66,50.0,50,osm,49.07929,13.06775
41.875,641.3,-4.87,6.5,50.0,50,osm,49.07941,13.06747
41.9,639.9,-5.06,8.98,50.0,50,osm,49.07953,13.06718
41.925,638.6,-5.21,8.47,50.0,50,osm,49.07964,13.06688
41.95,637.3,-5.33,8.8,50.0,50,osm,49.07975,13.06658
41.975,635.9,-5.41,7.87,50.0,50,osm,49.07984,13.06627
42.0,634.6,-5.45,7.0,50.0,50,osm,49.07993,13.06595
42.025,633.2,-5.48,4.76,50.0,50,osm,49.08001,13.06563
42.05,631.8,-5.51,3.75,50.0,50,osm,49.08009,13.06531
42.075,630.5,-5.53,1.58,56.7,100,osm,49.08016,13.06498
42.1,629.1,-5.55,1.27,62.7,100,stvo,49.08024,13.06466
42.125,627.7,-5.54,1.17,68.1,100,stvo,49.08031,13.06433
42.15,626.2,-5.51,2.22,73.2,100,stvo,49.08038,13.06401
42.175,624.8,-5.44,2.22,77.9,100,osm,49.08045,13.06368
42.2,623.4,-5.33,5.37,82.3,100,osm,49.08052,13.06336
42.225,622.0,-5.2,6.61,86.5,100,osm,49.08061,13.06304
42.25,620.6,-5.06,11.42,88.0,100,osm,49.08069,13.06272
42.275,619.3,-4.92,10.9,88.0,100,osm,49.08078,13.06241
42.3,618.0,-4.77,12.27,88.0,100,osm,49.08089,13.0621
42.325,616.9,-4.61,9.27,88.0,100,osm,49.08101,13.06181
42.35,615.8,-4.43,8.63,88.0,100,osm,49.08114,13.06153
42.375,614.9,-4.25,4.61,88.0,100,osm,49.08127,13.06126
42.4,613.9,-4.05,8.13,88.0,100,osm,49.08141,13.06098
42.425,612.9,-3.85,9.46,88.0,100,osm,49.08154,13.0607
42.45,611.9,-3.65,12.96,88.0,100,osm,49.08166,13.06042
42.475,611.0,-3.47,15.59,88.0,100,osm,49.08177,13.06012
42.5,610.1,-3.31,16.99,88.0,100,osm,49.08186,13.05981
42.525,609.3,-3.15,14.54,88.0,100,osm,49.08194,13.05949
42.55,608.5,-2.98,12.95,88.0,100,osm,49.08201,13.05916
42.575,607.8,-2.81,9.84,88.0,100,osm,49.08206,13.05882
42.6,607.1,-2.65,7.99,88.0,100,osm,49.0821,13.05848
42.625,606.5,-2.5,7.19,88.0,100,osm,49.08214,13.05815
42.65,605.9,-2.36,6.32,88.0,100,osm,49.08219,13.05781
42.675,605.4,-2.23,8.93,88.0,100,osm,49.08224,13.05748
42.7,604.9,-2.13,11.73,88.0,100,osm,49.0823,13.05715
42.725,604.4,-2.05,15.18,88.0,100,osm,49.08237,13.05682
42.75,604.0,-1.97,18.02,88.0,100,osm,49.08246,13.0565
42.775,603.5,-1.89,18.75,88.0,100,osm,49.08256,13.0562
42.8,603.0,-1.83,17.07,88.0,100,osm,49.08268,13.05591
42.825,602.6,-1.77,13.71,88.0,100,osm,49.08282,13.05564
42.85,602.1,-1.73,8.9,88.0,100,osm,49.08297,13.05538
42.875,601.6,-1.69,4.5,88.0,100,stvo,49.08313,13.05514
42.9,601.2,-1.66,2.35,88.0,100,stvo,49.08328,13.05489
42.925,600.8,-1.63,0.33,88.0,100,osm,49.08344,13.05464
42.95,600.4,-1.62,0.33,88.0,100,osm,49.08359,13.0544
42.975,600.1,-1.63,0.38,88.0,100,stvo,49.08375,13.05415
43.0,599.7,-1.64,0.21,88.0,100,stvo,49.08391,13.05391
43.025,599.4,-1.65,0.06,88.0,100,osm,49.08406,13.05366
43.05,599.0,-1.68,0.06,88.0,100,osm,49.08422,13.05341
43.075,598.6,-1.72,0.06,88.0,100,stvo,49.08438,13.05317
43.1,598.2,-1.76,0.01,88.0,100,stvo,49.08454,13.05292
43.125,597.7,-1.78,0.0,88.0,100,stvo,49.08469,13.05268
43.15,597.2,-1.79,0.0,88.0,100,stvo,49.08485,13.05243
43.175,596.7,-1.79,0.0,88.0,100,stvo,49.08501,13.05218
43.2,596.1,-1.78,0.0,88.0,100,stvo,49.08516,13.05194
43.225,595.6,-1.78,0.01,88.0,100,stvo,49.08532,13.05169
43.25,595.2,-1.78,0.05,88.0,100,stvo,49.08548,13.05145
43.275,594.8,-1.78,0.05,88.0,100,osm,49.08563,13.0512
43.3,594.4,-1.8,0.05,88.0,100,osm,49.08579,13.05095
43.325,594.0,-1.82,0.05,88.0,100,stvo,49.08595,13.05071
43.35,593.7,-1.84,0.03,88.0,100,stvo,49.0861,13.05046
43.375,593.3,-1.87,0.0,88.0,100,stvo,49.08626,13.05022
43.4,592.8,-1.91,0.0,88.0,100,stvo,49.08642,13.04997
43.425,592.3,-1.97,0.1,88.0,100,stvo,49.08657,13.04972
43.45,591.8,-2.03,0.1,88.0,100,osm,49.08673,13.04948
43.475,591.2,-2.08,0.1,88.0,100,osm,49.08689,13.04923
43.5,590.6,-2.13,1.0,88.0,100,osm,49.08704,13.04899
43.525,590.0,-2.16,1.23,88.0,100,stvo,49.0872,13.04874
43.55,589.4,-2.19,1.13,88.0,100,osm,49.08736,13.04849
43.575,588.9,-2.2,1.65,88.0,100,osm,49.08751,13.04824
43.6,588.3,-2.19,2.03,88.0,100,stvo,49.08767,13.04799
43.625,587.8,-2.16,1.78,88.0,100,osm,49.08782,13.04774
43.65,587.3,-2.15,4.0,88.0,100,osm,49.08797,13.04749
43.675,586.8,-2.14,5.92,88.0,100,stvo,49.08812,13.04723
43.7,586.2,-2.13,6.7,88.0,100,osm,49.08827,13.04697
43.725,585.7,-2.11,7.81,88.0,100,osm,49.08841,13.0467
43.75,585.2,-2.1,9.33,88.0,100,osm,49.08854,13.04642
43.775,584.7,-2.08,8.83,88.0,100,osm,49.08866,13.04614
43.8,584.2,-2.06,8.94,88.0,100,osm,49.08878,13.04585
43.825,583.6,-2.02,9.05,88.0,100,osm,49.08889,13.04555
43.85,583.0,-1.97,10.01,88.0,100,osm,49.08899,13.04524
43.875,582.5,-1.92,9.46,88.0,100,osm,49.08908,13.04493
43.9,582.0,-1.88,9.46,88.0,100,stvo,49.08917,13.04461
43.925,581.5,-1.82,8.88,88.0,100,stvo,49.08925,13.04429
43.95,581.1,-1.76,10.26,88.0,100,osm,49.08931,13.04396
43.975,580.7,-1.69,9.53,88.0,100,osm,49.08937,13.04363
44.0,580.3,-1.58,9.19,88.0,100,osm,49.08942,13.04329
44.025,580.0,-1.47,10.17,88.0,100,osm,49.08946,13.04296
44.05,579.6,-1.36,9.62,88.0,100,osm,49.08949,13.04262
44.075,579.2,-1.25,8.87,88.0,100,osm,49.08951,13.04227
44.1,578.9,-1.19,8.25,88.0,100,osm,49.08952,13.04193
44.125,578.5,-1.16,7.24,88.0,100,osm,49.08953,13.04159
44.15,578.3,-1.14,4.39,88.0,100,osm,49.08952,13.04125
44.175,578.1,-1.1,3.94,88.0,100,osm,49.08951,13.0409
44.2,577.9,-1.05,3.27,88.0,100,osm,49.0895,13.04056
44.225,577.8,-1.01,2.27,88.0,100,osm,49.08949,13.04022
44.25,577.5,-0.93,2.32,88.0,100,osm,49.08948,13.03987
44.275,577.2,-0.82,2.95,88.0,100,osm,49.08947,13.03953
44.3,576.9,-0.72,4.28,88.0,100,osm,49.08947,13.03919
44.325,576.6,-0.62,4.49,88.0,100,osm,49.08947,13.03884
44.35,576.4,-0.5,5.38,88.0,100,osm,49.08947,13.0385
44.375,576.2,-0.36,5.76,88.0,100,osm,49.08948,13.03816
44.4,576.1,-0.16,5.52,88.0,100,osm,49.0895,13.03782
44.425,576.1,0.09,5.9,88.0,100,osm,49.08952,13.03747
44.45,576.1,0.36,4.58,88.0,100,osm,49.08955,13.03713
44.475,576.2,0.65,5.21,88.0,100,osm,49.08958,13.03679
44.5,576.4,0.93,7.02,88.0,100,osm,49.08962,13.03645
44.525,576.7,1.17,6.53,88.0,100,osm,49.08966,13.03612
44.55,577.0,1.38,4.9,88.0,100,osm,49.08971,13.03578
44.575,577.5,1.54,6.41,88.0,100,osm,49.08977,13.03545
44.6,578.0,1.64,6.44,88.0,100,osm,49.08983,13.03512
44.625,578.6,1.74,5.53,88.0,100,osm,49.08989,13.03479
44.65,579.2,1.81,6.16,88.0,100,osm,49.08996,13.03447
44.675,579.7,1.84,6.84,88.0,100,osm,49.09004,13.03414
44.7,580.2,1.81,5.9,88.0,100,osm,49.09013,13.03383
44.725,580.7,1.74,6.12,88.0,100,osm,49.09022,13.03351
44.75,581.1,1.63,5.29,88.0,100,osm,49.09031,13.0332
44.775,581.5,1.44,6.12,88.0,100,osm,49.09041,13.03289
44.8,581.8,1.2,5.74,88.0,100,osm,49.09051,13.03259
44.825,582.2,0.94,6.44,88.0,100,osm,49.09062,13.03229
44.85,582.5,0.62,5.05,88.0,100,osm,49.09074,13.03199
44.875,582.7,0.28,5.95,88.0,100,osm,49.09086,13.0317
44.9,582.9,-0.07,4.78,88.0,100,osm,49.09098,13.03142
44.925,582.9,-0.47,5.87,88.0,100,osm,49.09111,13.03113
44.95,582.8,-0.91,4.34,88.0,100,stvo,49.09124,13.03086
44.975,582.5,-1.35,5.78,88.0,100,stvo,49.09138,13.03058
45.0,582.1,-1.82,4.14,88.0,100,osm,49.09152,13.03032
45.025,581.5,-2.27,6.25,88.0,100,osm,49.09166,13.03005
45.05,580.8,-2.71,5.37,88.0,100,osm,49.09181,13.0298
45.075,580.0,-3.12,6.6,88.0,100,osm,49.09196,13.02954
45.1,579.1,-3.46,6.38,88.0,100,osm,49.09212,13.0293
45.125,578.1,-3.71,6.92,88.0,100,osm,49.09228,13.02906
45.15,577.0,-3.88,4.52,88.0,100,osm,49.09245,13.02883
45.175,575.9,-3.98,5.05,88.0,100,osm,49.09262,13.0286
45.2,574.7,-4.01,4.92,88.0,100,stvo,49.09279,13.02839
45.225,573.6,-3.99,3.23,88.0,100,osm,49.09297,13.02817
45.25,572.4,-3.91,2.67,88.0,100,osm,49.09315,13.02796
45.275,571.4,-3.79,2.67,88.0,100,stvo,49.09333,13.02775
45.3,570.5,-3.65,2.73,88.0,100,stvo,49.09351,13.02755
45.325,569.6,-3.48,3.53,88.0,100,stvo,49.09369,13.02735
45.35,568.8,-3.29,3.53,88.0,100,osm,49.09387,13.02714
45.375,568.1,-3.05,3.53,88.0,100,osm,49.09406,13.02695
45.4,567.4,-2.84,3.53,88.0,100,stvo,49.09425,13.02677
45.425,566.7,-2.68,1.91,88.0,100,stvo,49.09444,13.02659
45.45,566.1,-2.56,0.0,88.0,100,stvo,49.09463,13.02641
45.475,565.4,-2.49,0.0,88.0,100,stvo,49.09482,13.02623
45.5,564.9,-2.46,0.0,88.0,100,stvo,49.09501,13.02604
45.525,564.4,-2.45,0.61,88.0,100,stvo,49.0952,13.02586
45.55,563.9,-2.46,2.12,88.0,100,stvo,49.09539,13.02568
45.575,563.4,-2.47,2.12,88.0,100,osm,49.09558,13.0255
45.6,562.8,-2.46,2.12,88.0,100,osm,49.09578,13.02532
45.625,562.1,-2.47,2.12,88.0,100,stvo,49.09597,13.02515
45.65,561.4,-2.49,2.43,88.0,100,stvo,49.09617,13.02499
45.675,560.7,-2.55,3.32,88.0,100,stvo,49.09636,13.02482
45.7,560.0,-2.61,3.32,88.0,100,osm,49.09656,13.02465
45.725,559.3,-2.65,3.32,88.0,100,osm,49.09675,13.02448
45.75,558.7,-2.69,3.32,88.0,100,stvo,49.09694,13.02429
45.775,558.0,-2.7,2.39,88.0,100,stvo,49.09713,13.0241
45.8,557.4,-2.74,1.61,88.0,100,stvo,49.09732,13.02391
45.825,556.7,-2.78,7.25,88.0,100,stvo,49.09751,13.02372
45.85,556.1,-2.86,7.25,88.0,100,osm,49.09769,13.02353
45.875,555.4,-2.96,7.25,88.0,100,osm,49.09788,13.02334
45.9,554.7,-3.08,7.25,88.0,100,stvo,49.09804,13.0231
45.925,554.0,-3.22,5.64,88.0,100,stvo,49.09821,13.02287
45.95,553.2,-3.38,0.02,88.0,100,stvo,49.09837,13.02264
45.975,552.4,-3.54,0.04,88.0,100,stvo,49.09854,13.02241
46.0,551.4,-3.68,0.04,88.0,100,osm,49.09871,13.02218
46.025,550.4,-3.8,0.04,88.0,100,osm,49.09887,13.02195
46.05,549.4,-3.91,4.65,88.0,100,stvo,49.09904,13.02171
46.075,548.4,-4.04,5.03,88.0,100,osm,49.0992,13.02148
46.1,547.2,-4.16,5.02,88.0,100,osm,49.09937,13.02125
46.125,546.1,-4.29,5.02,88.0,100,osm,49.09952,13.02099
46.15,545.1,-4.43,5.02,88.0,100,stvo,49.09967,13.02074
46.175,544.0,-4.57,0.4,88.0,100,stvo,49.09982,13.02048
46.2,543.0,-4.72,0.0,88.0,100,stvo,49.09997,13.02022
46.225,541.9,-4.89,0.0,88.0,100,stvo,49.10011,13.01996
46.25,540.7,-5.08,0.0,88.0,100,stvo,49.10026,13.01971
46.275,539.5,-5.27,1.8,88.0,100,stvo,49.10041,13.01945
46.3,538.2,-5.49,2.88,88.0,100,stvo,49.10056,13.01919
46.325,536.7,-5.7,3.04,88.0,100,osm,49.10071,13.01893
46.35,535.3,-5.9,3.04,88.0,100,osm,49.10085,13.01867
46.375,533.7,-6.05,3.04,88.0,100,osm,49.10099,13.01839
46.4,532.0,-6.16,1.24,88.0,100,stvo,49.10112,13.01812
46.425,530.3,-6.21,2.31,88.0,100,stvo,49.10126,13.01785
46.45,528.6,-6.2,2.24,88.0,100,osm,49.1014,13.01758
46.475,526.9,-6.11,2.24,88.0,100,osm,49.10153,13.0173
46.5,525.3,-5.96,2.4,88.0,100,osm,49.10166,13.01702
46.525,523.8,-5.76,3.55,88.0,100,stvo,49.10179,13.01674
46.55,522.3,-5.53,1.82,88.0,100,osm,49.10192,13.01646
46.575,520.9,-5.27,1.74,88.0,100,osm,49.10205,13.01618
46.6,519.6,-4.98,1.74,88.0,100,osm,49.10217,13.01589
46.625,518.4,-4.66,1.57,88.0,100,osm,49.10229,13.0156
46.65,517.4,-4.33,0.56,88.0,100,stvo,49.10242,13.01532
46.675,516.4,-3.99,0.21,83.5,100,stvo,49.10254,13.01503
46.7,515.4,-3.64,0.21,77.1,100,osm,49.10267,13.01474
46.725,514.5,-3.29,0.21,70.0,70,osm,49.10279,13.01446
46.75,513.7,-2.92,0.24,70.0,70,stvo,49.10292,13.01417
46.775,512.9,-2.55,0.13,70.0,70,osm,49.10304,13.01388
46.8,512.3,-2.17,0.18,74.9,100,osm,49.10316,13.0136
46.825,511.8,-1.76,1.73,70.0,70,stvo,49.10329,13.01331
46.85,511.3,-1.3,2.77,70.0,70,osm,49.10341,13.01302
46.875,511.0,-0.83,3.28,70.0,70,osm,49.10353,13.01274
46.9,510.8,-0.38,3.26,70.0,70,osm,49.10366,13.01245
46.925,510.8,0.05,3.13,70.0,70,osm,49.10379,13.01217
46.95,510.9,0.45,1.58,74.9,100,stvo,49.10391,13.01188
46.975,511.1,0.82,0.82,79.5,100,stvo,49.10403,13.01159
47.0,511.5,1.14,1.37,77.1,100,stvo,49.10415,13.01131
47.025,512.0,1.4,1.96,70.0,70,osm,49.10428,13.01102
47.05,512.5,1.61,2.9,70.0,70,osm,49.1044,13.01073
47.075,513.1,1.76,2.9,70.0,70,osm,49.10453,13.01045
47.1,513.7,1.85,2.62,70.0,70,osm,49.10466,13.01017
47.125,514.2,1.85,1.6,70.0,70,stvo,49.10478,13.00988
47.15,514.8,1.79,1.02,70.0,70,stvo,49.1049,13.00959
47.175,515.2,1.68,0.64,70.0,70,osm,49.10502,13.0093
47.2,515.7,1.53,0.64,70.0,70,osm,49.10514,13.00901
47.225,516.1,1.34,0.64,70.0,70,osm,49.10527,13.00872
47.25,516.4,1.14,0.57,70.0,70,osm,49.10539,13.00844
47.275,516.7,0.92,2.22,74.9,100,stvo,49.10551,13.00815
47.3,516.9,0.68,1.79,79.5,100,stvo,49.10564,13.00786
47.325,517.0,0.44,1.79,83.9,100,stvo,49.10576,13.00758
47.35,517.1,0.17,2.23,88.0,100,stvo,49.10589,13.0073
47.375,517.1,-0.12,2.73,88.0,100,stvo,49.10602,13.00702
47.4,517.1,-0.4,2.85,88.0,100,stvo,49.10616,13.00674
47.425,517.0,-0.65,3.77,88.0,100,stvo,49.10628,13.00646
47.45,516.8,-0.87,3.81,88.0,100,stvo,49.10641,13.00618
47.475,516.5,-1.03,5.2,88.0,100,stvo,49.10655,13.0059
47.5,516.2,-1.13,5.39,88.0,100,stvo,49.10669,13.00563
47.525,515.7,-1.18,4.73,88.0,100,stvo,49.10682,13.00536
47.55,515.2,-1.18,5.0,88.0,100,stvo,49.10697,13.0051
47.575,514.7,-1.15,4.96,88.0,100,stvo,49.10712,13.00484
47.6,514.3,-1.08,3.14,88.0,100,stvo,49.10727,13.00459
47.625,513.9,-0.97,2.49,88.0,100,stvo,49.10743,13.00435
47.65,513.7,-0.81,2.46,88.0,100,stvo,49.10759,13.0041
47.675,513.6,-0.59,4.17,88.0,100,stvo,49.10774,13.00385
47.7,513.5,-0.35,4.17,88.0,100,stvo,49.1079,13.00361
47.725,513.5,-0.08,4.17,88.0,100,stvo,49.10806,13.00337
47.75,513.6,0.18,4.13,88.0,100,stvo,49.10823,13.00315
47.775,513.6,0.43,3.03,88.0,100,stvo,49.1084,13.00292
47.8,513.7,0.63,3.59,88.0,100,stvo,49.10858,13.0027
47.825,513.9,0.82,4.67,88.0,100,stvo,49.10875,13.00248
47.85,514.2,0.99,4.67,88.0,100,stvo,49.10892,13.00226
47.875,514.5,1.17,4.67,88.0,100,stvo,49.1091,13.00206
47.9,514.8,1.33,4.67,88.0,100,stvo,49.10928,13.00186
47.925,515.2,1.49,1.08,88.0,100,stvo,49.10947,13.00167
47.95,515.6,1.62,2.52,88.0,100,stvo,49.10965,13.00147
47.975,516.0,1.71,3.88,88.0,100,stvo,49.10984,13.00128
48.0,516.5,1.75,3.88,88.0,100,stvo,49.11002,13.00108
48.025,517.0,1.73,3.88,88.0,100,stvo,49.11022,13.0009
48.05,517.6,1.66,5.36,88.0,100,stvo,49.11041,13.00073
48.075,518.1,1.55,3.04,88.0,100,stvo,49.11061,13.00056
48.1,518.6,1.44,2.51,88.0,100,stvo,49.1108,13.00039
48.125,519.1,1.31,3.53,88.0,100,stvo,49.111,13.00023
48.15,519.4,1.16,5.28,88.0,100,stvo,49.1112,13.00007
48.175,519.7,1.0,5.02,88.0,100,stvo,49.1114,12.99992
48.2,519.8,0.82,4.82,88.0,100,stvo,49.1116,12.99977
48.225,519.9,0.63,4.04,88.0,100,stvo,49.11181,12.99964
48.25,519.9,0.45,4.26,88.0,100,stvo,49.11202,12.99951
48.275,520.0,0.27,2.51,88.0,100,stvo,49.11223,12.99938
48.3,520.0,0.13,3.26,88.0,100,stvo,49.11244,12.99926
48.325,520.0,0.04,3.36,88.0,100,stvo,49.11265,12.99914
48.35,520.0,-0.02,4.38,88.0,100,stvo,49.11286,12.99902
48.375,520.0,-0.06,4.16,88.0,100,stvo,49.11308,12.99892
48.4,519.9,-0.08,4.38,88.0,100,stvo,49.11329,12.99882
48.425,519.9,-0.07,2.85,88.0,100,stvo,49.11351,12.99872
48.45,519.8,-0.02,3.85,88.0,100,stvo,49.11372,12.99863
48.475,519.8,0.06,3.51,88.0,100,stvo,49.11394,12.99855
48.5,519.7,0.17,4.48,88.0,100,stvo,49.11416,12.99846
48.525,519.7,0.32,4.27,88.0,100,stvo,49.11438,12.99839
48.55,519.7,0.51,3.83,88.0,100,stvo,49.1146,12.99832
48.575,519.8,0.73,3.92,88.0,100,stvo,49.11482,12.99826
48.6,519.9,1.0,3.67,88.0,100,stvo,49.11504,12.99821
48.625,520.2,1.29,1.67,88.0,100,stvo,49.11526,12.99815
48.65,520.5,1.6,2.54,88.0,100,stvo,49.11549,12.99811
48.675,520.9,1.92,5.66,88.0,100,stvo,49.11571,12.99807
48.7,521.4,2.24,4.47,88.0,100,stvo,49.11593,12.99802
48.725,522.1,2.55,3.99,88.0,100,stvo,49.11616,12.99799
48.75,522.8,2.84,4.17,88.0,100,stvo,49.11638,12.99798
48.775,523.6,3.12,4.93,88.0,100,stvo,49.11661,12.99796
48.8,524.5,3.4,1.82,88.0,100,stvo,49.11683,12.99795
48.825,525.5,3.67,2.04,88.0,100,stvo,49.11706,12.99794
48.85,526.4,3.93,5.98,88.0,100,stvo,49.11728,12.99794
48.875,527.4,4.16,5.8,88.0,100,stvo,49.11751,12.99794
48.9,528.5,4.36,4.16,88.0,100,stvo,49.11773,12.99794
48.925,529.6,4.51,4.16,88.0,100,stvo,49.11795,12.99798
48.95,530.7,4.62,3.94,88.0,100,stvo,49.11818,12.99801
48.975,532.0,4.7,0.0,88.0,100,stvo,49.1184,12.99804
49.0,533.2,4.76,0.81,88.0,100,stvo,49.11863,12.99807
49.025,534.6,4.81,1.89,88.0,100,stvo,49.11885,12.9981
49.05,535.9,4.83,1.89,88.0,100,stvo,49.11907,12.99814
49.075,537.2,4.84,1.89,88.0,100,stvo,49.1193,12.99817
49.1,538.4,4.83,1.89,83.8,100,stvo,49.11952,12.99822
49.125,539.6,4.79,1.08,77.3,100,stvo,49.11974,12.99827
49.15,540.7,4.72,18.31,70.3,100,stvo,49.11996,12.99831
49.175,541.8,4.65,41.83,62.5,100,stvo,49.12019,12.99836
49.2,543.0,4.58,48.22,54.9,100,stvo,49.12041,12.99841
49.225,544.1,4.53,82.56,44.5,100,stvo,49.1206,12.99857
49.25,545.2,4.53,87.39,43.2,100,stvo,49.12071,12.99887
49.275,546.3,4.54,69.53,48.5,100,stvo,49.1208,12.99906
49.3,547.4,4.56,47.18,55.3,60,osm,49.12103,12.99911
49.325,548.5,4.57,41.9,60.0,60,osm,49.12125,12.99913
49.35,549.6,4.56,7.56,60.0,60,osm,49.12148,12.99915
49.375,550.8,4.53,2.73,60.0,60,osm,49.1217,12.99915
49.4,552.0,4.48,3.83,60.0,60,stvo,49.12192,12.99915
49.425,553.2,4.41,7.8,60.0,60,stvo,49.12215,12.99915
49.45,554.4,4.35,6.69,65.7,100,osm,49.12237,12.99915
49.475,555.5,4.27,6.69,70.9,100,osm,49.1226,12.99913
49.5,556.6,4.17,6.69,75.8,100,stvo,49.12282,12.99908
49.525,557.7,4.04,5.15,80.3,100,stvo,49.12304,12.99903
49.55,558.6,3.88,3.24,84.6,100,stvo,49.12327,12.99898
49.575,559.6,3.73,3.24,88.0,100,osm,49.12349,12.99892
49.6,560.4,3.55,3.24,88.0,100,osm,49.12371,12.99887
49.625,561.3,3.38,3.24,88.0,100,stvo,49.12393,12.9988
49.65,562.1,3.2,3.23,88.0,100,stvo,49.12415,12.99872
