dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,limit_source,lat,lon
33.4,613.1,-5.56,2.11,88.0,100,stvo,49.0622,13.06923
33.425,611.6,-5.77,2.01,88.0,100,stvo,49.06235,13.0695
33.45,610.0,-5.93,2.68,88.0,100,stvo,49.06249,13.06976
33.475,608.3,-6.04,2.68,88.0,100,stvo,49.06264,13.07002
33.5,606.7,-6.08,2.68,88.0,100,stvo,49.06278,13.07028
33.525,605.0,-6.01,3.18,88.0,100,stvo,49.06292,13.07055
33.55,603.4,-5.82,5.56,88.0,100,stvo,49.06306,13.07082
33.575,601.9,-5.52,4.07,88.0,100,stvo,49.0632,13.07109
33.6,600.5,-5.13,8.14,88.0,100,stvo,49.06333,13.07137
33.625,599.0,-4.67,9.49,88.0,100,stvo,49.06346,13.07165
33.65,597.7,-4.15,12.97,88.0,100,stvo,49.06358,13.07194
33.675,596.6,-3.57,14.04,88.0,100,stvo,49.06369,13.07224
33.7,595.7,-2.95,19.1,88.0,100,stvo,49.06378,13.07255
33.725,595.0,-2.29,16.53,88.0,100,stvo,49.06386,13.07287
33.75,594.6,-1.58,16.83,88.0,100,stvo,49.06393,13.0732
33.775,594.3,-0.81,17.52,88.0,100,stvo,49.06396,13.07354
33.8,594.2,-0.04,18.09,88.0,100,stvo,49.06399,13.07388
33.825,594.3,0.7,14.53,88.0,100,stvo,49.06401,13.07422
33.85,594.6,1.36,15.57,88.0,100,stvo,49.064,13.07457
33.875,595.0,1.94,18.19,88.0,100,stvo,49.06398,13.07491
33.9,595.7,2.45,14.81,88.0,100,stvo,49.06394,13.07525
33.925,596.6,2.89,12.22,88.0,100,stvo,49.0639,13.07558
33.95,597.6,3.24,10.18,88.0,100,stvo,49.06383,13.07591
33.975,598.7,3.52,7.72,88.0,100,stvo,49.06375,13.07623
34.0,599.7,3.74,7.37,88.0,100,stvo,49.06367,13.07655
34.025,600.8,3.89,6.84,88.0,100,stvo,49.06358,13.07687
34.05,601.9,3.91,11.25,88.0,100,stvo,49.0635,13.07719
34.075,603.0,3.84,13.94,88.0,100,stvo,49.06343,13.07751
34.1,603.9,3.72,17.68,88.0,100,stvo,49.06337,13.07784
34.125,604.9,3.57,15.74,88.0,100,stvo,49.06334,13.07818
34.15,605.8,3.41,20.58,88.0,100,stvo,49.06332,13.07852
34.175,606.7,3.23,18.96,88.0,100,stvo,49.06332,13.07887
34.2,607.5,3.03,16.16,88.0,100,stvo,49.06333,13.07921
34.225,608.1,2.86,12.56,88.0,100,stvo,49.06337,13.07955
34.25,608.8,2.72,11.58,88.0,100,stvo,49.06343,13.07988
34.275,609.4,2.56,9.28,88.0,100,stvo,49.06349,13.08021
34.3,610.0,2.39,8.72,88.0,100,stvo,49.06356,13.08054
34.325,610.5,2.23,9.15,88.0,100,stvo,49.06361,13.08087
34.35,611.0,2.12,11.6,88.0,100,stvo,49.06365,13.08121
34.375,611.6,2.07,16.49,88.0,100,stvo,49.06367,13.08155
34.4,612.1,2.06,16.89,88.0,100,stvo,49.06369,13.08189
34.425,612.6,2.07,15.55,88.0,100,stvo,49.06373,13.08223
34.45,613.0,2.13,16.33,88.0,100,stvo,49.06379,13.08256
34.475,613.4,2.24,17.51,88.0,100,stvo,49.06388,13.08288
34.5,613.8,2.39,14.15,84.4,100,stvo,49.06397,13.08319
34.525,614.3,2.55,10.2,78.0,100,stvo,49.06407,13.0835
34.55,614.9,2.73,21.2,71.0,100,stvo,49.06415,13.08382
34.575,615.6,2.95,20.88,63.3,100,stvo,49.06422,13.08414
34.6,616.4,3.18,44.12,54.5,100,stvo,49.06429,13.08447
34.625,617.3,3.43,84.56,44.0,100,stvo,49.0643,13.08476
34.65,618.2,3.68,94.34,41.6,100,stvo,49.0643,13.08508
34.675,619.2,3.92,85.21,43.8,100,stvo,49.0644,13.0853
34.7,620.3,4.15,102.17,40.0,100,stvo,49.06432,13.08562
34.725,621.4,4.4,86.94,43.3,100,stvo,49.0642,13.08591
34.75,622.5,4.62,55.49,50.9,100,stvo,49.0641,13.08621
34.775,623.7,4.8,55.32,54.3,100,stvo,49.06408,13.08655
34.8,624.9,4.97,56.37,53.8,100,stvo,49.06412,13.08689
34.825,626.1,5.14,44.2,60.1,100,stvo,49.06422,13.0872
34.85,627.4,5.28,33.09,65.8,100,stvo,49.06435,13.08747
34.875,628.8,5.38,35.18,68.1,100,stvo,49.06451,13.08772
34.9,630.2,5.45,36.54,66.9,100,stvo,49.06468,13.08793
34.925,631.7,5.48,40.58,63.5,100,stvo,49.06485,13.08815
34.95,633.2,5.49,44.19,60.8,100,stvo,49.06498,13.08844
34.975,634.6,5.45,44.09,60.9,100,stvo,49.06505,13.08876
35.0,636.1,5.37,31.64,66.5,100,stvo,49.06508,13.0891
35.025,637.5,5.25,20.57,71.6,100,stvo,49.06506,13.08944
35.05,638.9,5.13,11.11,76.4,100,stvo,49.06504,13.08979
35.075,640.1,5.0,2.04,81.0,100,stvo,49.06502,13.09013
35.1,641.3,4.85,1.44,85.3,100,stvo,49.06499,13.09047
35.125,642.4,4.68,1.44,88.0,100,stvo,49.06496,13.09081
35.15,643.5,4.51,2.19,88.0,100,stvo,49.06494,13.09115
35.175,644.6,4.35,2.19,88.0,100,stvo,49.06491,13.09149
35.2,645.6,4.21,2.34,88.0,100,stvo,49.06489,13.09183
35.225,646.7,4.09,2.38,88.0,100,stvo,49.06487,13.09217
35.25,647.7,4.0,1.45,88.0,100,stvo,49.06485,13.09252
35.275,648.7,3.93,1.96,88.0,100,stvo,49.06483,13.09286
35.3,649.7,3.88,3.97,88.0,100,stvo,49.06481,13.0932
35.325,650.6,3.82,6.98,88.0,100,stvo,49.06479,13.09354
35.35,651.5,3.75,8.65,88.0,100,stvo,49.06476,13.09388
35.375,652.4,3.67,16.07,85.4,100,stvo,49.06473,13.09422
35.4,653.3,3.61,24.59,79.1,100,stvo,49.06467,13.09455
35.425,654.2,3.57,31.31,72.2,100,stvo,49.06463,13.09489
35.45,655.2,3.57,36.82,66.6,100,stvo,49.06462,13.09523
35.475,656.0,3.61,44.71,59.5,100,stvo,49.06466,13.09557
35.5,656.9,3.68,45.37,50.0,50,stvo,49.06474,13.09589
35.525,657.7,3.75,40.44,50.0,50,stvo,49.06486,13.09618
35.55,658.5,3.83,33.22,44.0,50,stvo,49.06502,13.09642
35.575,659.4,3.9,24.73,30.0,30,osm,49.0652,13.09662
35.6,660.4,3.98,16.82,30.0,30,osm,49.0654,13.09679
35.625,661.4,4.06,24.08,30.0,30,osm,49.06559,13.09696
35.65,662.5,4.16,39.35,30.0,30,osm,49.06578,13.09714
35.675,663.6,4.25,44.09,30.0,30,osm,49.06598,13.0973
35.7,664.8,4.32,49.99,30.0,30,osm,49.0662,13.09735
35.725,665.9,4.37,49.78,30.0,30,osm,49.06641,13.09726
35.75,667.1,4.39,35.86,30.0,30,osm,49.06662,13.09712
35.775,668.2,4.35,16.45,30.0,30,osm,49.06681,13.09694
35.8,669.3,4.25,10.21,30.0,30,osm,49.067,13.09675
35.825,670.4,4.12,5.16,30.0,30,osm,49.06718,13.09655
35.85,671.5,3.97,5.27,30.0,30,osm,49.06736,13.09635
35.875,672.5,3.82,3.76,30.0,30,osm,49.06755,13.09615
35.9,673.6,3.67,3.04,30.0,30,osm,49.06773,13.09595
35.925,674.5,3.53,3.79,30.0,30,osm,49.0679,13.09573
35.95,675.3,3.4,4.04,30.0,30,stvo,49.06808,13.09552
35.975,676.0,3.27,6.68,30.0,30,osm,49.06825,13.0953
36.0,676.7,3.16,17.02,30.0,30,osm,49.06843,13.09509
36.025,677.4,3.05,25.0,30.0,30,osm,49.06861,13.09489
36.05,678.1,2.94,42.2,30.0,30,osm,49.06881,13.09472
36.075,678.8,2.87,66.1,30.0,30,osm,49.06902,13.09462
36.1,679.5,2.84,115.18,30.0,30,osm,49.06924,13.09457
36.125,680.2,2.82,106.44,30.0,30,osm,49.06945,13.09466
36.15,681.0,2.79,105.93,30.0,30,osm,49.0696,13.0949
36.175,681.7,2.76,94.0,30.0,30,osm,49.06952,13.0952
36.2,682.4,2.74,82.07,30.0,30,osm,49.06942,13.09551
36.225,683.1,2.71,95.17,30.0,30,osm,49.06936,13.09584
36.25,683.8,2.65,93.56,30.0,30,osm,49.06933,13.09618
36.275,684.5,2.59,87.17,30.0,30,osm,49.06935,13.09647
36.3,685.1,2.51,104.67,30.0,30,osm,49.06958,13.09646
36.325,685.7,2.43,100.5,30.0,30,osm,49.0698,13.09646
36.35,686.3,2.34,35.58,30.0,30,osm,49.07003,13.09645
36.375,686.9,2.24,41.52,30.0,30,osm,49.07022,13.09662
36.4,687.5,2.15,45.9,30.0,30,osm,49.07039,13.09684
36.425,688.0,2.04,29.09,30.0,30,osm,49.07055,13.09708
36.45,688.5,1.92,22.81,30.0,30,osm,49.0707,13.09734
36.475,689.0,1.78,23.11,30.0,30,osm,49.07082,13.09763
36.5,689.4,1.61,24.37,30.0,30,osm,49.07091,13.09794
36.525,689.8,1.4,47.46,30.0,30,osm,49.07099,13.09827
36.55,690.2,1.18,51.54,30.0,30,osm,49.07106,13.09859
36.575,690.6,0.94,52.86,30.0,30,osm,49.07109,13.09893
36.6,690.9,0.67,193.87,29.0,30,osm,49.07123,13.09914
36.625,691.0,0.39,188.8,29.4,30,osm,49.07135,13.09944
36.65,691.2,0.11,162.8,30.0,30,osm,49.07148,13.09971
36.675,691.1,-0.16,156.91,30.0,30,osm,49.07146,13.09966
36.7,691.0,-0.44,173.64,30.0,30,osm,49.07133,13.09938
36.725,690.8,-0.72,35.93,30.0,30,osm,49.07121,13.09909
36.75,690.5,-0.98,36.22,30.0,30,osm,49.07109,13.09887
36.775,690.1,-1.21,36.97,30.0,30,osm,49.07105,13.09853
36.8,689.7,-1.4,38.49,30.0,30,osm,49.07098,13.09821
36.825,689.3,-1.55,23.28,30.0,30,osm,49.07089,13.09789
36.85,688.9,-1.65,23.68,30.0,30,osm,49.0708,13.09758
36.875,688.4,-1.69,22.19,30.0,30,osm,49.07067,13.09729
36.9,687.9,-1.69,33.84,30.0,30,osm,49.07052,13.09703
36.925,687.4,-1.65,45.29,30.0,30,osm,49.07036,13.0968
36.95,686.9,-1.59,40.59,30.0,30,osm,49.07019,13.09658
36.975,686.5,-1.52,37.3,30.0,30,osm,49.06999,13.09645
37.0,686.1,-1.43,109.23,30.0,30,osm,49.06976,13.09646
37.025,685.7,-1.32,100.2,30.0,30,osm,49.06954,13.09647
37.05,685.4,-1.19,89.69,30.0,30,osm,49.06932,13.09646
37.075,685.2,-1.07,94.32,30.0,30,osm,49.06933,13.09612
37.1,685.0,-0.95,95.83,30.0,30,osm,49.06937,13.09578
37.125,684.8,-0.82,31.83,30.0,30,osm,49.06944,13.09546
37.15,684.6,-0.7,32.73,30.0,30,osm,49.06954,13.09515
37.175,684.5,-0.62,28.9,30.0,30,osm,49.06965,13.09485
37.2,684.3,-0.56,27.81,30.0,30,osm,49.0698,13.0946
37.225,684.2,-0.53,24.24,30.0,30,osm,49.06998,13.09438
37.25,684.1,-0.52,15.32,30.0,30,osm,49.07016,13.09419
37.275,684.0,-0.55,8.5,30.0,30,osm,49.07036,13.09402
37.3,684.0,-0.63,6.76,30.0,30,osm,49.07056,13.09385
37.325,683.9,-0.76,5.23,30.0,30,osm,49.07075,13.09369
37.35,683.8,-0.93,5.08,30.0,30,osm,49.07095,13.09352
37.375,683.6,-1.14,7.72,30.0,30,osm,49.07114,13.09335
37.4,683.4,-1.37,13.92,30.0,30,osm,49.07133,13.09315
37.425,683.1,-1.65,16.89,30.0,30,osm,49.07151,13.09295
37.45,682.7,-1.96,13.67,30.0,30,osm,49.07169,13.09274
37.475,682.2,-2.28,13.86,30.0,30,osm,49.07184,13.09249
37.5,681.5,-2.58,16.69,30.0,30,osm,49.07198,13.09222
37.525,680.8,-2.87,11.3,30.0,30,osm,49.07212,13.09195
37.55,680.0,-3.15,9.92,30.0,30,osm,49.07225,13.09168
37.575,679.1,-3.4,10.31,30.0,30,osm,49.07237,13.09138
37.6,678.1,-3.61,13.23,30.0,30,osm,49.07248,13.09108
37.625,677.1,-3.79,8.21,30.0,30,osm,49.07257,13.09077
37.65,676.0,-3.96,7.41,30.0,30,osm,49.07267,13.09046
37.675,675.0,-4.15,4.05,30.0,30,osm,49.07275,13.09014
37.7,674.0,-4.34,3.66,40.2,50,stvo,49.07283,13.08982
37.725,672.9,-4.51,0.54,48.2,50,stvo,49.07291,13.0895
37.75,671.9,-4.67,0.0,55.1,100,stvo,49.07298,13.08918
37.775,670.8,-4.81,0.0,61.2,100,stvo,49.07306,13.08885
37.8,669.6,-4.91,0.01,66.8,100,stvo,49.07314,13.08853
37.825,668.4,-5.0,0.05,59.5,100,stvo,49.07322,13.08821
37.85,667.0,-5.07,0.48,50.0,50,osm,49.0733,13.08789
37.875,665.5,-5.11,0.62,50.0,50,osm,49.07338,13.08757
37.9,664.1,-5.13,0.62,50.0,50,osm,49.07345,13.08725
37.925,662.7,-5.12,0.62,50.0,50,osm,49.07353,13.08693
37.95,661.3,-5.03,1.6,50.0,50,stvo,49.07362,13.08661
37.975,660.0,-4.87,1.56,50.0,50,osm,49.0737,13.08628
38.0,658.7,-4.64,1.42,50.0,50,osm,49.07378,13.08596
38.025,657.6,-4.38,5.29,50.0,50,osm,49.07386,13.08565
38.05,656.5,-4.11,7.5,50.0,50,stvo,49.07395,13.08533
38.075,655.5,-3.83,8.46,50.0,50,osm,49.07404,13.08501
38.1,654.6,-3.58,11.01,50.0,50,osm,49.07414,13.08471
38.125,653.8,-3.33,12.29,50.0,50,osm,49.07426,13.08442
38.15,653.0,-3.08,10.42,50.0,50,osm,49.07438,13.08413
38.175,652.4,-2.83,9.19,50.0,50,osm,49.07451,13.08385
38.2,651.8,-2.57,9.85,50.0,50,osm,49.07464,13.08357
38.225,651.2,-2.29,10.83,50.0,50,osm,49.07476,13.08328
38.25,650.5,-2.05,12.69,50.0,50,osm,49.07488,13.08299
38.275,650.0,-1.85,13.17,50.0,50,osm,49.07499,13.08269
38.3,649.5,-1.66,14.38,50.0,50,osm,49.07507,13.08237
38.325,649.1,-1.5,14.53,50.0,50,osm,49.07515,13.08205
38.35,648.8,-1.33,11.25,50.0,50,osm,49.07521,13.08172
38.375,648.6,-1.13,8.49,50.0,50,osm,49.07526,13.08138
38.4,648.4,-0.93,6.33,50.0,50,osm,49.0753,13.08105
38.425,648.2,-0.73,4.19,50.0,50,osm,49.07533,13.08071
38.45,648.1,-0.54,2.1,50.0,50,osm,49.07537,13.08037
38.475,647.9,-0.37,1.86,50.0,50,osm,49.0754,13.08003
38.5,647.8,-0.26,2.41,50.0,50,osm,49.07543,13.07969
38.525,647.8,-0.18,7.81,50.0,50,osm,49.07547,13.07935
38.55,647.8,-0.14,11.63,50.0,50,osm,49.0755,13.07901
38.575,647.8,-0.09,14.66,50.0,50,osm,49.07555,13.07867
38.6,647.9,-0.06,34.03,50.0,50,osm,49.07561,13.07835
38.625,648.0,-0.01,38.91,50.0,50,osm,49.0757,13.07803
38.65,648.0,0.02,86.78,43.4,50,osm,49.07577,13.0777
38.675,648.0,0.05,83.24,44.3,50,osm,49.07574,13.07737
38.7,648.0,0.09,83.68,44.2,100,osm,49.07569,13.07707
38.725,647.9,0.14,64.85,50.2,100,osm,49.07587,13.07686
38.75,647.9,0.2,63.09,50.9,100,osm,49.07605,13.07665
38.775,647.9,0.28,10.64,57.5,100,stvo,49.07622,13.07642
38.8,647.9,0.4,12.72,63.4,100,osm,49.07638,13.07618
38.825,647.9,0.53,10.6,68.8,100,osm,49.07653,13.07592
38.85,648.0,0.68,12.72,73.8,100,osm,49.07667,13.07566
38.875,648.2,0.81,10.33,78.4,100,osm,49.0768,13.07538
38.9,648.5,0.92,12.53,82.9,100,osm,49.07693,13.0751
38.925,648.8,1.01,11.7,87.1,100,stvo,49.07704,13.0748
38.95,649.2,1.07,11.6,83.5,100,osm,49.07715,13.0745
38.975,649.6,1.07,10.18,77.1,100,osm,49.07724,13.07419
39.0,650.0,1.02,9.3,70.0,70,osm,49.07732,13.07387
39.025,650.4,0.92,7.04,70.0,70,osm,49.0774,13.07354
39.05,650.7,0.77,5.66,70.0,70,osm,49.07747,13.07322
39.075,650.9,0.58,3.97,70.0,70,osm,49.07753,13.07289
39.1,651.1,0.36,2.34,70.0,70,osm,49.07759,13.07256
39.125,651.1,0.12,4.21,70.0,70,osm,49.07765,13.07223
39.15,651.1,-0.14,3.59,70.0,70,osm,49.07771,13.07189
39.175,651.0,-0.41,6.44,70.0,70,osm,49.07777,13.07156
39.2,650.8,-0.7,9.0,70.0,70,stvo,49.07784,13.07124
39.225,650.6,-1.01,11.36,70.0,70,osm,49.07791,13.07091
39.25,650.3,-1.32,10.97,70.0,70,osm,49.078,13.0706
39.275,650.0,-1.64,13.16,70.0,70,osm,49.0781,13.07029
39.3,649.6,-1.98,10.43,70.0,70,osm,49.07821,13.06999
39.325,649.1,-2.33,9.38,70.0,70,osm,49.07833,13.0697
39.35,648.5,-2.69,7.03,70.0,70,osm,49.07846,13.06942
39.375,647.9,-3.06,4.84,70.0,70,osm,49.07859,13.06915
39.4,647.1,-3.42,3.47,70.0,70,osm,49.07873,13.06888
39.425,646.2,-3.75,3.94,70.0,70,osm,49.07887,13.06861
39.45,645.2,-4.06,3.34,70.0,70,stvo,49.07901,13.06834
39.475,644.0,-4.35,5.48,67.6,70,stvo,49.07914,13.06806
39.5,642.7,-4.61,6.47,59.5,100,osm,49.07928,13.06778
39.525,641.4,-4.84,6.62,50.0,50,osm,49.0794,13.0675
39.55,640.1,-5.04,8.58,50.0,50,stvo,49.07952,13.06721
39.575,638.7,-5.2,8.83,50.0,50,osm,49.07963,13.06691
39.6,637.4,-5.32,8.54,50.0,50,osm,49.07974,13.06661
39.625,636.1,-5.4,8.07,50.0,50,osm,49.07984,13.0663
39.65,634.7,-5.45,6.96,50.0,50,osm,49.07992,13.06598
39.675,633.4,-5.48,5.15,50.0,50,osm,49.08,13.06566
39.7,632.0,-5.51,3.73,50.0,50,osm,49.08008,13.06534
39.725,630.6,-5.53,1.84,50.0,50,osm,49.08016,13.06502
39.75,629.2,-5.55,1.27,56.7,100,stvo,49.08023,13.06469
39.775,627.8,-5.55,1.07,62.7,100,stvo,49.0803,13.06437
39.8,626.4,-5.52,2.22,68.1,100,stvo,49.08037,13.06404
39.825,625.0,-5.45,2.22,73.2,100,osm,49.08044,13.06372
39.85,623.5,-5.34,4.97,77.9,100,osm,49.08052,13.06339
39.875,622.1,-5.21,6.12,82.3,100,osm,49.0806,13.06307
39.9,620.8,-5.08,11.56,86.5,100,osm,49.08068,13.06275
39.925,619.4,-4.94,10.62,88.0,100,osm,49.08077,13.06244
39.95,618.2,-4.79,12.27,88.0,100,osm,49.08087,13.06213
39.975,617.0,-4.63,9.6,88.0,100,osm,49.081,13.06184
40.0,615.9,-4.45,9.01,88.0,100,osm,49.08112,13.06156
40.025,615.0,-4.27,4.46,88.0,100,osm,49.08126,13.06129
40.05,614.0,-4.07,7.88,88.0,100,osm,49.08139,13.06101
40.075,613.0,-3.87,9.31,88.0,100,osm,49.08152,13.06073
40.1,612.0,-3.67,12.58,88.0,100,osm,49.08165,13.06045
40.125,611.1,-3.49,15.45,88.0,100,osm,49.08176,13.06015
40.15,610.2,-3.32,17.01,88.0,100,osm,49.08186,13.05984
40.175,609.3,-3.16,14.82,88.0,100,osm,49.08194,13.05952
40.2,608.5,-2.99,12.39,88.0,100,osm,49.082,13.05919
40.225,607.8,-2.83,9.63,88.0,100,osm,49.08205,13.05886
40.25,607.1,-2.66,7.73,88.0,100,osm,49.08209,13.05852
40.275,606.5,-2.51,6.61,88.0,100,osm,49.08214,13.05818
40.3,606.0,-2.37,5.64,88.0,100,osm,49.08218,13.05785
40.325,605.5,-2.24,9.13,88.0,100,osm,49.08224,13.05751
40.35,605.0,-2.13,11.49,88.0,100,osm,49.0823,13.05718
40.375,604.5,-2.05,14.4,88.0,100,osm,49.08236,13.05685
40.4,604.0,-1.97,18.03,88.0,100,osm,49.08245,13.05654
40.425,603.6,-1.9,18.9,88.0,100,osm,49.08255,13.05623
40.45,603.1,-1.83,17.07,88.0,100,osm,49.08267,13.05594
40.475,602.6,-1.78,14.12,88.0,100,osm,49.08281,13.05567
40.5,602.1,-1.74,9.68,88.0,100,osm,49.08295,13.05541
40.525,601.7,-1.69,4.74,88.0,100,osm,49.08311,13.05516
40.55,601.2,-1.66,2.64,88.0,100,stvo,49.08327,13.05492
40.575,600.8,-1.64,0.33,88.0,100,osm,49.08342,13.05467
40.6,600.5,-1.62,0.33,88.0,100,osm,49.08358,13.05442
40.625,600.1,-1.63,0.37,88.0,100,stvo,49.08373,13.05418
40.65,599.8,-1.64,0.25,88.0,100,stvo,49.08389,13.05393
40.675,599.4,-1.65,0.06,88.0,100,osm,49.08405,13.05368
40.7,599.0,-1.68,0.06,88.0,100,osm,49.08421,13.05344
40.725,598.6,-1.72,0.06,88.0,100,stvo,49.08436,13.05319
40.75,598.2,-1.76,0.02,88.0,100,stvo,49.08452,13.05295
40.775,597.7,-1.78,0.0,88.0,100,stvo,49.08468,13.0527
40.8,597.2,-1.79,0.0,88.0,100,stvo,49.08483,13.05246
40.825,596.7,-1.79,0.0,88.0,100,stvo,49.08499,13.05221
40.85,596.2,-1.79,0.0,88.0,100,stvo,49.08515,13.05196
40.875,595.7,-1.78,0.01,88.0,100,stvo,49.0853,13.05172
40.9,595.2,-1.78,0.05,88.0,100,stvo,49.08546,13.05147
40.925,594.8,-1.78,0.05,88.0,100,osm,49.08562,13.05123
40.95,594.4,-1.8,0.05,88.0,100,osm,49.08577,13.05098
40.975,594.0,-1.82,0.05,88.0,100,osm,49.08593,13.05073
41.0,593.7,-1.84,0.04,88.0,100,stvo,49.08609,13.05049
41.025,593.3,-1.86,0.0,88.0,100,stvo,49.08624,13.05024
41.05,592.9,-1.91,0.0,88.0,100,stvo,49.0864,13.05
41.075,592.4,-1.96,0.1,88.0,100,stvo,49.08656,13.04975
41.1,591.8,-2.02,0.1,88.0,100,osm,49.08671,13.0495
41.125,591.2,-2.07,0.1,88.0,100,osm,49.08687,13.04926
41.15,590.7,-2.12,0.89,88.0,100,osm,49.08703,13.04901
41.175,590.1,-2.16,1.23,88.0,100,stvo,49.08719,13.04877
41.2,589.5,-2.19,1.14,88.0,100,osm,49.08734,13.04852
41.225,588.9,-2.2,1.55,88.0,100,osm,49.0875,13.04827
41.25,588.4,-2.19,2.03,88.0,100,stvo,49.08765,13.04802
41.275,587.8,-2.16,1.58,88.0,100,osm,49.0878,13.04777
41.3,587.3,-2.15,4.0,88.0,100,osm,49.08795,13.04751
41.325,586.8,-2.14,5.64,88.0,100,stvo,49.0881,13.04726
41.35,586.3,-2.13,6.59,88.0,100,osm,49.08825,13.047
41.375,585.8,-2.11,7.81,88.0,100,osm,49.08839,13.04673
41.4,585.3,-2.1,9.37,88.0,100,osm,49.08852,13.04645
41.425,584.8,-2.09,8.48,88.0,100,osm,49.08865,13.04617
41.45,584.2,-2.07,9.22,88.0,100,osm,49.08877,13.04588
41.475,583.7,-2.03,9.06,88.0,100,stvo,49.08888,13.04558
41.5,583.1,-1.97,9.65,88.0,100,osm,49.08898,13.04527
41.525,582.6,-1.93,9.71,88.0,100,osm,49.08907,13.04496
41.55,582.1,-1.89,9.52,88.0,100,stvo,49.08916,13.04464
41.575,581.6,-1.84,8.57,88.0,100,stvo,49.08924,13.04432
41.6,581.1,-1.78,10.44,88.0,100,osm,49.08931,13.04399
41.625,580.7,-1.71,9.59,88.0,100,osm,49.08937,13.04366
41.65,580.4,-1.61,9.21,88.0,100,osm,49.08942,13.04333
41.675,580.0,-1.5,10.13,88.0,100,osm,49.08946,13.04299
41.7,579.6,-1.4,9.66,88.0,100,osm,49.08949,13.04265
41.725,579.2,-1.29,8.83,88.0,100,osm,49.08951,13.04231
41.75,578.9,-1.22,8.49,88.0,100,osm,49.08952,13.04197
41.775,578.5,-1.19,7.2,88.0,100,osm,49.08953,13.04162
41.8,578.3,-1.17,4.72,88.0,100,osm,49.08952,13.04128
41.825,578.1,-1.13,4.02,88.0,100,osm,49.08951,13.04094
41.85,577.9,-1.08,3.33,88.0,100,osm,49.0895,13.04059
41.875,577.7,-1.03,2.3,88.0,100,osm,49.08949,13.04025
41.9,577.5,-0.95,2.35,88.0,100,osm,49.08948,13.03991
41.925,577.2,-0.84,2.69,88.0,100,osm,49.08947,13.03957
41.95,576.9,-0.74,4.47,88.0,100,osm,49.08947,13.03922
41.975,576.6,-0.63,4.22,88.0,100,osm,49.08947,13.03888
42.0,576.4,-0.52,5.43,88.0,100,osm,49.08947,13.03854
42.025,576.2,-0.38,5.68,88.0,100,osm,49.08948,13.03819
42.05,576.0,-0.18,5.51,88.0,100,osm,49.0895,13.03785
42.075,576.0,0.07,5.9,88.0,100,osm,49.08952,13.03751
42.1,576.1,0.34,4.78,88.0,100,osm,49.08955,13.03717
42.125,576.2,0.63,4.82,88.0,100,osm,49.08958,13.03683
42.15,576.3,0.91,7.1,88.0,100,osm,49.08961,13.03649
42.175,576.6,1.15,6.8,88.0,100,osm,49.08966,13.03615
42.2,576.9,1.37,4.84,88.0,100,osm,49.0897,13.03582
42.225,577.4,1.53,6.21,88.0,100,osm,49.08976,13.03549
42.25,577.9,1.64,6.57,88.0,100,osm,49.08982,13.03515
42.275,578.5,1.74,5.53,88.0,100,osm,49.08989,13.03482
42.3,579.1,1.82,5.97,88.0,100,osm,49.08996,13.0345
42.325,579.6,1.85,6.9,88.0,100,osm,49.09003,13.03418
42.35,580.1,1.82,5.88,88.0,100,osm,49.09012,13.03386
42.375,580.6,1.75,6.37,88.0,100,osm,49.09021,13.03354
42.4,581.0,1.64,5.06,88.0,100,osm,49.0903,13.03323
42.425,581.4,1.46,6.31,88.0,100,osm,49.0904,13.03292
42.45,581.8,1.23,5.5,88.0,100,osm,49.0905,13.03262
42.475,582.1,0.97,6.72,88.0,100,osm,49.09061,13.03232
42.5,582.4,0.66,4.83,88.0,100,osm,49.09073,13.03202
42.525,582.6,0.32,6.18,88.0,100,osm,49.09085,13.03173
42.55,582.8,-0.03,4.55,88.0,100,osm,49.09097,13.03145
42.575,582.9,-0.43,6.11,88.0,100,osm,49.0911,13.03116
42.6,582.8,-0.87,4.34,88.0,100,stvo,49.09123,13.03089
42.625,582.5,-1.31,5.8,88.0,100,stvo,49.09137,13.03061
42.65,582.1,-1.77,4.14,88.0,100,stvo,49.09151,13.03035
42.675,581.6,-2.22,6.18,88.0,100,osm,49.09165,13.03008
42.7,580.9,-2.66,5.19,88.0,100,osm,49.0918,13.02982
42.725,580.1,-3.07,6.6,88.0,100,osm,49.09195,13.02957
42.75,579.2,-3.42,6.35,88.0,100,osm,49.09211,13.02932
42.775,578.2,-3.67,6.92,88.0,100,osm,49.09227,13.02908
42.8,577.1,-3.85,4.82,88.0,100,osm,49.09243,13.02885
42.825,576.0,-3.96,4.96,88.0,100,osm,49.0926,13.02863
42.85,574.8,-4.0,4.92,88.0,100,stvo,49.09278,13.02841
42.875,573.7,-3.98,3.46,88.0,100,osm,49.09295,13.02819
42.9,572.5,-3.9,2.67,88.0,100,osm,49.09313,13.02798
42.925,571.5,-3.78,2.67,88.0,100,stvo,49.09331,13.02777
42.95,570.6,-3.64,2.64,88.0,100,stvo,49.09349,13.02757
42.975,569.7,-3.49,3.53,88.0,100,stvo,49.09367,13.02737
43.0,568.9,-3.29,3.53,88.0,100,osm,49.09385,13.02716
43.025,568.2,-3.07,3.53,88.0,100,osm,49.09404,13.02697
43.05,567.5,-2.85,3.53,88.0,100,stvo,49.09423,13.02679
43.075,566.8,-2.68,2.27,88.0,100,stvo,49.09442,13.02661
