dist_km,elevation_m,grade_pct,curvature_deg_100m,speed_kmh,legal_kmh,lat,lon
38.5,583.2,1.36,1.57,88.0,100,49.11871,12.99808
38.525,583.6,1.36,1.93,88.0,100,49.11894,12.99812
38.55,583.9,1.36,1.93,88.0,100,49.11916,12.99815
38.575,584.2,1.36,1.93,88.0,100,49.11938,12.99819
38.6,584.6,1.36,1.93,88.0,100,49.11961,12.99824
38.625,584.9,1.36,0.37,88.0,100,49.11983,12.99829
38.65,585.2,1.36,0.14,88.0,100,49.12005,12.99833
38.675,585.6,1.35,0.49,88.0,100,49.12027,12.99838
38.7,585.9,1.35,0.55,88.0,100,49.1205,12.99842
38.725,586.3,1.34,0.55,88.0,100,49.12072,12.99847
38.75,586.6,1.33,2.05,88.0,100,49.12094,12.99851
38.775,586.9,1.31,2.2,88.0,100,49.12117,12.99856
38.8,587.3,1.3,1.86,88.0,100,49.12139,12.9986
38.825,587.6,1.27,4.39,88.0,100,49.12161,12.99863
38.85,587.9,1.25,5.17,88.0,100,49.12184,12.99866
38.875,588.2,1.22,3.67,88.0,100,49.12206,12.99869
38.9,588.5,1.2,4.04,88.0,100,49.12228,12.9987
38.925,588.8,1.17,6.62,88.0,100,49.12251,12.9987
38.95,589.1,1.14,4.03,88.0,100,49.12273,12.99871
38.975,589.4,1.12,3.25,88.0,100,49.12296,12.99871
39.0,589.6,1.09,6.98,88.0,100,49.12318,12.99869
39.025,589.9,1.07,6.37,88.0,100,49.12341,12.99867
39.05,590.2,1.04,7.87,88.0,100,49.12363,12.99865
39.075,590.4,1.01,8.01,88.0,100,49.12386,12.9986
39.1,590.7,0.99,8.71,88.0,100,49.12408,12.99855
39.125,590.9,0.96,5.13,88.0,100,49.1243,12.99848
39.15,591.1,0.93,5.4,88.0,100,49.12452,12.9984
39.175,591.4,0.91,1.49,88.0,100,49.12473,12.99831
39.2,591.6,0.88,2.52,88.0,100,49.12495,12.99823
39.225,591.8,0.86,3.18,88.0,100,49.12517,12.99814
39.25,592.0,0.84,6.43,88.0,100,49.12539,12.99805
39.275,592.2,0.83,11.75,88.0,100,49.1256,12.99795
39.3,592.4,0.82,14.72,88.0,100,49.12581,12.99785
39.325,592.6,0.81,17.33,88.0,100,49.12602,12.99771
39.35,592.8,0.8,20.46,87.5,100,49.12622,12.99755
39.375,593.0,0.8,23.75,82.9,100,49.12641,12.99736
39.4,593.2,0.8,20.83,87.5,100,49.12658,12.99714
39.425,593.4,0.8,21.07,88.0,100,49.12674,12.99691
39.45,593.6,0.8,20.82,87.8,100,49.12688,12.99664
39.475,593.8,0.8,23.59,83.2,100,49.12701,12.99635
39.5,594.0,0.8,17.39,87.8,100,49.12712,12.99606
39.525,594.2,0.8,14.65,88.0,100,49.12722,12.99575
39.55,594.4,0.8,11.44,88.0,100,49.12729,12.99542
39.575,594.6,0.8,8.82,85.8,100,49.12735,12.99509
39.6,594.8,0.8,1.55,81.2,100,49.12741,12.99476
39.625,595.0,0.8,1.08,76.2,100,49.12747,12.99443
39.65,595.2,0.8,1.08,70.9,100,49.12753,12.9941
39.675,595.4,0.8,0.91,65.2,100,49.12759,12.99376
39.7,595.6,0.8,0.0,59.0,100,49.12765,12.99343
39.725,595.8,0.8,8.54,52.0,100,49.1277,12.9931
39.75,596.0,0.8,85.0,43.8,100,49.12776,12.99277
39.775,596.2,0.8,85.59,43.7,100,49.12782,12.99243
39.8,596.4,0.8,89.75,42.7,100,49.1279,12.99218
39.825,596.6,0.8,91.36,42.3,100,49.12809,12.99236
39.85,596.8,0.8,82.82,44.4,100,49.12828,12.99254
39.875,597.0,0.8,6.36,52.4,100,49.12846,12.99275
39.9,597.2,0.8,5.88,59.4,100,49.12864,12.99295
39.925,597.4,0.8,2.11,65.6,100,49.12883,12.99314
39.95,597.6,0.8,6.22,71.3,100,49.12901,12.99334
39.975,597.8,0.8,17.22,73.3,100,49.12919,12.99354
40.0,598.0,0.8,27.04,67.8,100,49.12938,12.99374
40.025,598.2,0.8,42.79,61.8,100,49.12954,12.99397
40.05,598.4,0.8,50.77,56.7,100,49.12967,12.99426
40.075,598.6,0.8,48.81,57.9,100,49.12975,12.99457
40.1,598.8,0.8,52.48,55.8,100,49.12975,12.99491
40.125,599.0,0.8,47.52,58.6,100,49.12972,12.99525
40.15,599.2,0.8,35.95,55.9,100,49.12966,12.99559
40.175,599.4,0.8,69.58,48.5,100,49.12954,12.99588
40.2,599.6,0.8,67.04,49.4,100,49.12941,12.99615
40.225,599.8,0.8,89.2,42.8,100,49.12929,12.99643
40.25,600.0,0.8,115.19,37.7,100,49.12936,12.99675
40.275,600.2,0.8,111.49,38.3,100,49.12943,12.99707
40.3,600.4,0.8,79.96,43.6,100,49.12933,12.99736
40.325,600.6,0.8,145.52,33.5,100,49.12913,12.99749
40.35,600.8,0.8,121.53,36.7,100,49.12892,12.99763
40.375,601.0,0.8,91.46,42.3,100,49.12874,12.99782
40.4,601.2,0.8,96.49,41.1,100,49.12885,12.99811
40.425,601.4,0.8,92.59,42.0,100,49.12901,12.99835
40.45,601.6,0.8,28.07,50.4,100,49.12917,12.99859
40.475,601.8,0.8,21.12,57.6,100,49.12935,12.99879
40.5,602.0,0.8,20.95,64.0,100,49.12955,12.99895
40.525,602.2,0.8,20.65,68.5,100,49.12974,12.99913
40.55,602.4,0.8,37.68,62.6,100,49.12992,12.99934
40.575,602.6,0.8,52.1,56.0,100,49.13009,12.99955
40.6,602.8,0.8,51.55,56.3,100,49.13029,12.99973
40.625,603.0,0.8,51.66,56.2,100,49.13051,12.99974
40.65,603.2,0.8,53.46,55.3,100,49.13072,12.99963
40.675,603.4,0.8,42.9,61.7,100,49.13092,12.99948
40.7,603.6,0.8,36.04,66.4,100,49.13113,12.99933
40.725,603.8,0.8,45.02,60.2,100,49.13134,12.99924
40.75,604.0,0.8,52.54,55.8,100,49.13156,12.99924
40.775,604.2,0.8,51.05,56.6,100,49.13178,12.99931
40.8,604.4,0.8,38.25,63.1,100,49.13198,12.99948
40.825,604.6,0.8,28.55,69.0,100,49.13215,12.99971
40.85,604.8,0.8,14.31,74.4,100,49.1323,12.99996
40.875,605.0,0.8,6.09,79.4,100,49.13245,13.00022
40.9,605.2,0.8,0.46,84.2,100,49.1326,13.00047
40.925,605.4,0.8,8.99,88.0,100,49.13275,13.00073
40.95,605.6,0.8,9.27,88.0,100,49.1329,13.00098
40.975,605.8,0.8,10.58,88.0,100,49.13305,13.00124
41.0,606.0,0.8,10.56,88.0,100,49.13323,13.00144
41.025,606.2,0.8,10.72,88.0,100,49.13341,13.00165
41.05,606.4,0.8,3.34,88.0,100,49.13359,13.00185
41.075,606.6,0.8,11.11,85.3,100,49.13377,13.00205
41.1,606.8,0.8,20.5,80.6,100,49.13396,13.00225
41.125,607.0,0.8,28.57,75.6,100,49.13414,13.00245
41.15,607.2,0.8,32.02,71.4,100,49.13435,13.00259
41.175,607.4,0.8,31.43,72.1,100,49.13457,13.00265
41.2,607.6,0.8,23.54,77.3,100,49.13479,13.00265
41.225,607.8,0.8,12.9,82.2,100,49.13502,13.00263
41.25,608.0,0.8,6.15,86.8,100,49.13524,13.0026
41.275,608.2,0.8,2.79,88.0,100,49.13546,13.00256
41.3,608.4,0.8,6.6,88.0,100,49.13569,13.00253
41.325,608.6,0.8,9.29,88.0,100,49.13591,13.00249
41.35,608.8,0.8,9.23,84.9,100,49.13613,13.00244
41.375,609.0,0.8,7.97,80.2,100,49.13635,13.00236
41.4,609.2,0.8,26.08,75.2,100,49.13657,13.00226
41.425,609.4,0.8,28.29,69.8,100,49.13678,13.00216
41.45,609.6,0.8,34.78,64.0,100,49.137,13.00206
41.475,609.8,0.8,49.21,57.6,100,49.13722,13.0021
41.5,610.0,0.8,53.53,55.2,100,49.13743,13.00218
41.525,610.2,0.8,35.6,61.9,100,49.13763,13.00233
41.55,610.4,0.8,38.0,65.6,100,49.13779,13.00257
41.575,610.6,0.8,40.51,63.5,100,49.13794,13.00284
41.6,610.8,0.8,32.99,69.1,100,49.13808,13.0031
41.625,611.0,0.8,29.42,63.2,100,49.13819,13.0034
41.65,611.2,0.8,50.71,56.8,100,49.13825,13.00373
41.675,611.4,0.8,64.71,50.2,100,49.13827,13.00407
41.7,611.6,0.8,72.43,47.5,100,49.13828,13.00441
41.725,611.8,0.8,69.22,48.6,100,49.1384,13.0047
41.75,612.0,0.8,73.19,47.2,100,49.13859,13.00486
41.775,612.2,0.8,58.1,53.0,100,49.13881,13.00489
41.8,612.4,0.8,40.71,59.9,100,49.13904,13.0049
41.825,612.6,0.8,21.04,66.1,100,49.13926,13.00493
41.85,612.8,0.8,17.38,71.7,100,49.13948,13.00502
41.875,613.0,0.8,12.62,77.0,100,49.13968,13.00515
41.9,613.2,0.8,7.98,81.9,100,49.13989,13.00527
41.925,613.4,0.8,11.79,77.4,100,49.1401,13.0054
41.95,613.6,0.8,25.13,72.2,100,49.14031,13.00553
41.975,613.8,0.8,36.86,66.6,100,49.14052,13.00565
42.0,614.0,0.8,44.4,60.7,100,49.14074,13.00569
42.025,614.2,0.8,48.16,58.2,100,49.14096,13.00564
42.05,614.4,0.8,41.24,62.9,100,49.14117,13.0055
42.075,614.6,0.8,28.81,68.8,100,49.14135,13.00531
42.1,614.8,0.8,29.33,74.3,100,49.14153,13.00508
42.125,615.0,0.8,32.03,70.1,100,49.14169,13.00484
42.15,615.2,0.8,39.46,64.3,100,49.14185,13.00461
42.175,615.4,0.8,43.57,61.2,100,49.14205,13.00445
42.2,615.6,0.8,52.26,55.9,100,49.14227,13.00437
42.225,615.8,0.8,50.78,56.7,100,49.14249,13.00438
42.25,616.0,0.8,44.76,60.4,100,49.14271,13.00444
42.275,616.2,0.8,32.06,66.5,100,49.14292,13.00457
42.3,616.4,0.8,26.84,72.1,100,49.1431,13.00477
42.325,616.6,0.8,17.24,77.3,100,49.14327,13.005
42.35,616.8,0.8,6.36,82.2,100,49.14343,13.00523
42.375,617.0,0.8,2.12,86.8,100,49.1436,13.00546
42.4,617.2,0.8,3.86,84.4,100,49.14376,13.0057
42.425,617.4,0.8,6.4,79.6,100,49.14392,13.00594
42.45,617.6,0.8,14.31,74.6,100,49.14408,13.00618
42.475,617.8,0.8,26.83,69.2,100,49.14424,13.00643
42.5,618.0,0.8,40.74,63.3,100,49.14437,13.0067
42.525,618.2,0.8,39.04,64.7,100,49.14448,13.007
42.55,618.4,0.8,41.2,63.0,100,49.14453,13.00734
42.575,618.6,0.8,48.81,57.8,100,49.14451,13.00768
42.6,618.8,0.8,56.85,53.6,100,49.14449,13.00802
42.625,619.0,0.8,56.27,53.9,100,49.1445,13.00836
42.65,619.2,0.8,61.44,51.6,100,49.14458,13.00867
42.675,619.4,0.8,57.65,53.2,100,49.14474,13.0089
42.7,619.6,0.8,45.45,60.0,100,49.14494,13.00905
42.725,619.8,0.8,31.03,66.1,100,49.14516,13.00916
42.75,620.0,0.8,20.17,71.8,100,49.14537,13.00925
42.775,620.2,0.8,21.33,77.0,100,49.14559,13.00932
42.8,620.4,0.8,23.55,81.9,100,49.14582,13.00934
42.825,620.6,0.8,25.14,80.0,100,49.14604,13.00934
42.85,620.8,0.8,29.05,75.0,100,49.14626,13.0093
42.875,621.0,0.8,29.28,74.7,100,49.14648,13.00922
42.9,621.2,0.8,22.43,79.7,100,49.14669,13.0091
42.925,621.4,0.8,17.67,84.5,100,49.14688,13.00891
42.95,621.6,0.8,12.74,88.0,100,49.14706,13.00871
42.975,621.8,0.8,2.74,88.0,100,49.14724,13.00851
43.0,622.0,0.8,0.07,88.0,100,49.14742,13.00831
43.025,622.2,0.8,0.07,88.0,100,49.14761,13.00811
43.05,622.4,0.8,0.07,88.0,100,49.14779,13.0079
43.075,622.6,0.8,0.07,88.0,100,49.14797,13.0077
43.1,622.8,0.8,0.11,88.0,100,49.14815,13.0075
43.125,623.0,0.8,0.32,88.0,100,49.14834,13.0073
43.15,623.2,0.8,0.91,88.0,100,49.14852,13.0071
43.175,623.4,0.8,1.09,88.0,100,49.1487,13.0069
43.2,623.6,0.8,5.91,88.0,100,49.14888,13.0067
43.225,623.8,0.8,6.23,88.0,100,49.14907,13.0065
43.25,624.0,0.8,6.0,88.0,100,49.14925,13.00631
43.275,624.2,0.8,7.18,88.0,100,49.14945,13.00614
43.3,624.4,0.8,7.2,88.0,100,49.14965,13.00598
43.325,624.6,0.8,2.38,88.0,100,49.14985,13.00582
43.35,624.8,0.8,3.53,88.0,100,49.15005,13.00567
43.375,625.0,0.8,4.0,88.0,100,49.15025,13.00552
43.4,625.2,0.8,2.23,88.0,100,49.15045,13.00537
43.425,625.4,0.8,2.03,88.0,100,49.15066,13.00523
43.45,625.6,0.8,2.03,88.0,100,49.15087,13.0051
43.475,625.8,0.8,0.47,88.0,100,49.15107,13.00497
43.5,626.0,0.8,2.5,88.0,100,49.15128,13.00483
43.525,626.2,0.8,4.99,88.0,100,49.15149,13.0047
43.55,626.4,0.8,8.1,88.0,100,49.1517,13.00456
43.575,626.6,0.8,12.56,88.0,100,49.1519,13.00441
43.6,626.8,0.8,12.56,88.0,100,49.15209,13.00424
43.625,627.0,0.8,10.23,88.0,100,49.15228,13.00406
43.65,627.2,0.8,7.8,88.0,100,49.15246,13.00384
43.675,627.4,0.8,5.04,88.0,100,49.15263,13.00363
43.7,627.6,0.8,1.66,88.0,100,49.15281,13.00341
43.725,627.8,0.8,1.66,88.0,100,49.15298,13.0032
43.75,628.0,0.79,1.49,88.0,100,49.15316,13.00299
43.775,628.2,0.79,2.57,88.0,100,49.15334,13.00278
43.8,628.4,0.79,6.23,88.0,100,49.15352,13.00258
43.825,628.6,0.79,5.25,88.0,100,49.1537,13.00237
43.85,628.8,0.78,5.73,88.0,100,49.15388,13.00216
43.875,629.0,0.78,5.73,88.0,100,49.15404,13.00193
43.9,629.2,0.77,9.58,88.0,100,49.15421,13.00169
43.925,629.4,0.77,7.18,88.0,100,49.15437,13.00145
43.95,629.6,0.76,8.46,88.0,100,49.15453,13.00122
43.975,629.7,0.76,8.87,88.0,100,49.15468,13.00095
44.0,629.9,0.75,10.7,88.0,100,49.15481,13.00068
44.025,630.1,0.75,6.69,88.0,100,49.15495,13.0004
44.05,630.3,0.74,5.08,88.0,100,49.15508,13.00012
44.075,630.5,0.74,6.15,88.0,100,49.1552,12.99983
44.1,630.7,0.73,6.43,88.0,100,49.15532,12.99954
44.125,630.9,0.73,4.76,88.0,100,49.15543,12.99925
44.15,631.0,0.72,3.78,88.0,100,49.15554,12.99895
44.175,631.2,0.72,5.95,88.0,100,49.15564,12.99864
44.2,631.4,0.71,8.88,88.0,100,49.15575,12.99833
44.225,631.6,0.71,7.71,88.0,100,49.15585,12.99803
44.25,631.8,0.71,9.58,88.0,100,49.15596,12.99773
44.275,631.9,0.71,11.17,88.0,100,49.15609,12.99745
44.3,632.1,0.7,13.37,88.0,100,49.15622,12.99718
44.325,632.3,0.7,7.99,88.0,100,49.15637,12.99691
44.35,632.5,0.7,7.99,88.0,100,49.15651,12.99665
44.375,632.6,0.7,5.95,88.0,100,49.15668,12.99641
44.4,632.8,0.7,4.36,88.0,100,49.15684,12.99617
44.425,633.0,0.7,0.0,88.0,100,49.157,12.99594
44.45,633.1,0.7,0.0,88.0,100,49.15716,12.9957
44.475,633.3,0.7,1.71,88.0,100,49.15733,12.99546
44.5,633.5,0.7,1.93,88.0,100,49.15749,12.99522
44.525,633.7,0.7,1.93,88.0,100,49.15765,12.99499
44.55,633.9,0.7,1.93,88.0,100,49.15782,12.99476
44.575,634.0,0.7,1.93,88.0,100,49.15799,12.99453
44.6,634.2,0.7,4.36,88.0,100,49.15816,12.9943
44.625,634.4,0.7,5.33,88.0,100,49.15833,12.99408
44.65,634.6,0.7,6.98,88.0,100,49.15849,12.99385
44.675,634.7,0.7,11.47,88.0,100,49.15868,12.99365
44.7,634.9,0.7,11.47,88.0,100,49.15886,12.99345
44.725,635.1,0.7,7.33,88.0,100,49.15905,12.99327
44.75,635.2,0.7,9.28,88.0,100,49.15925,12.99311
44.775,635.4,0.7,8.46,88.0,100,49.15945,12.99296
44.8,635.6,0.7,3.97,88.0,100,49.15965,12.9928
44.825,635.8,0.7,3.97,88.0,100,49.15986,12.99267
44.85,636.0,0.7,3.97,88.0,100,49.16007,12.99254
44.875,636.1,0.7,1.4,88.0,100,49.16027,12.99241
44.9,636.3,0.7,0.83,88.0,100,49.16048,12.99228
44.925,636.5,0.7,2.84,88.0,100,49.16069,12.99215
44.95,636.6,0.7,3.9,88.0,100,49.1609,12.99203
44.975,636.8,0.7,3.9,88.0,100,49.16111,12.9919
45.0,637.0,0.7,3.33,88.0,100,49.16132,12.99179
45.025,637.2,0.7,3.31,88.0,100,49.16154,12.99169
45.05,637.4,0.7,1.59,88.0,100,49.16175,12.99159
45.075,637.5,0.7,0.53,88.0,100,49.16197,12.99149
45.1,637.7,0.7,1.99,88.0,100,49.16218,12.99139
45.125,637.9,0.7,5.27,88.0,100,49.1624,12.99128
45.15,638.1,0.7,5.48,88.0,100,49.16261,12.99118
45.175,638.2,0.7,9.44,88.0,100,49.16283,12.99108
45.2,638.4,0.7,20.51,88.0,100,49.16304,12.99097
45.225,638.6,0.7,20.42,88.0,100,49.16325,12.99084
45.25,638.8,0.7,18.15,88.0,100,49.16345,12.9907
45.275,638.9,0.7,18.59,85.1,100,49.16362,12.99048
45.3,639.1,0.7,14.6,80.4,100,49.16379,12.99025
45.325,639.3,0.7,3.61,75.4,100,49.16396,12.99001
45.35,639.5,0.7,2.25,70.1,100,49.16412,12.98978
45.375,639.6,0.7,6.36,64.3,100,49.16428,12.98954
45.4,639.8,0.7,16.79,57.9,100,49.16445,12.9893
45.425,640.0,0.7,30.71,50.7,100,49.16461,12.98907
45.45,640.1,0.7,90.92,42.4,100,49.16475,12.98881
45.475,640.3,0.7,153.62,32.6,100,49.16485,12.9885
45.5,640.5,0.7,164.36,31.5,100,49.165,12.98826
45.525,640.7,0.7,161.78,31.8,100,49.16518,12.98841
45.55,640.9,0.7,156.1,32.3,100,49.16512,12.98871
45.575,641.0,0.7,96.14,41.2,100,49.16498,12.98899
45.6,641.2,0.7,33.68,49.8,100,49.16488,12.9893
45.625,641.4,0.7,18.56,57.0,100,49.16482,12.98963
45.65,641.6,0.7,12.03,63.5,100,49.16476,12.98996
45.675,641.7,0.7,18.17,69.4,100,49.1647,12.99029
45.7,641.9,0.7,34.29,69.0,100,49.16464,12.99062
45.725,642.1,0.7,35.58,67.8,100,49.16459,12.99096
45.75,642.2,0.7,35.51,67.8,100,49.16462,12.99129
45.775,642.4,0.7,35.86,67.5,100,49.16472,12.9916
45.8,642.6,0.7,26.18,73.0,100,49.16483,12.9919
45.825,642.8,0.7,9.73,78.2,100,49.16494,12.9922
45.85,643.0,0.7,11.37,83.0,100,49.16506,12.99249
45.875,643.1,0.7,12.9,87.6,100,49.1652,12.99276
45.9,643.3,0.7,11.42,88.0,100,49.16534,12.99302
45.925,643.5,0.7,7.75,88.0,100,49.1655,12.99328
45.95,643.6,0.7,7.75,88.0,100,49.16566,12.99352
45.975,643.8,0.7,4.6,88.0,100,49.16581,12.99376
46.0,644.0,0.7,2.92,88.0,100,49.16597,12.99401
46.025,644.2,0.7,3.23,88.0,100,49.16612,12.99427
46.05,644.4,0.7,5.27,88.0,100,49.16627,12.99452
46.075,644.5,0.7,11.94,88.0,100,49.16642,12.99477
46.1,644.7,0.7,11.91,88.0,100,49.16657,12.99504
46.125,644.9,0.7,11.38,88.0,100,49.1667,12.99531
46.15,645.1,0.7,10.86,88.0,100,49.1668,12.99562
46.175,645.2,0.7,8.15,88.0,100,49.16691,12.99592
46.2,645.4,0.7,1.48,88.0,100,49.16701,12.99622
46.225,645.6,0.7,1.73,88.0,100,49.16712,12.99653
46.25,645.8,0.7,9.17,88.0,100,49.16723,12.99682
46.275,645.9,0.7,8.31,88.0,100,49.16735,12.99712
46.3,646.1,0.7,10.06,88.0,100,49.16746,12.99742
46.325,646.3,0.7,11.77,88.0,100,49.1676,12.99769
46.35,646.5,0.7,11.52,88.0,100,49.16774,12.99795
46.375,646.6,0.7,4.1,88.0,100,49.16789,12.99821
46.4,646.8,0.7,4.12,88.0,100,49.16805,12.99845
46.425,647.0,0.7,1.74,88.0,100,49.16821,12.9987
46.45,647.1,0.7,1.74,88.0,100,49.16837,12.99894
46.475,647.3,0.7,4.6,88.0,100,49.16852,12.99919
46.5,647.5,0.7,4.59,88.0,100,49.16868,12.99943
46.525,647.7,0.7,10.74,88.0,100,49.16884,12.99967
46.55,647.9,0.7,13.54,88.0,100,49.16902,12.99989
46.575,648.0,0.7,11.82,85.2,100,49.16919,13.00011
46.6,648.2,0.7,9.49,80.5,100,49.16938,13.00029
46.625,648.4,0.7,11.24,75.5,100,49.16958,13.00046
46.65,648.6,0.7,16.01,70.2,100,49.16977,13.00062
46.675,648.7,0.7,24.07,64.4,100,49.16997,13.00079
46.7,648.9,0.7,26.73,58.1,100,49.17016,13.00097
46.725,649.1,0.7,48.4,50.9,100,49.17032,13.00121
46.75,649.2,0.7,89.86,42.6,100,49.17044,13.00151
46.775,649.4,0.7,120.67,36.8,100,49.17056,13.00179
46.8,649.6,0.7,140.81,34.1,100,49.17076,13.00194
46.825,649.8,0.7,141.27,34.0,100,49.17095,13.0018
46.85,650.0,0.7,119.5,37.0,100,49.17099,13.00146
46.875,650.1,0.7,81.18,44.9,100,49.17089,13.00116
46.9,650.3,0.7,39.43,52.8,100,49.17077,13.00087
46.925,650.5,0.7,8.43,59.7,100,49.17066,13.00057
46.95,650.6,0.7,5.31,65.9,100,49.17057,13.00026
46.975,650.8,0.7,4.89,71.6,100,49.17047,12.99995
47.0,651.0,0.7,0.0,76.8,100,49.17038,12.99963
47.025,651.2,0.7,0.43,81.7,100,49.17029,12.99932
47.05,651.4,0.7,0.57,86.3,100,49.17019,12.99901
47.075,651.5,0.7,0.57,88.0,100,49.1701,12.9987
47.1,651.7,0.7,0.57,88.0,100,49.17001,12.99838
47.125,651.9,0.7,2.25,88.0,100,49.16992,12.99807
47.15,652.1,0.7,2.56,88.0,100,49.16983,12.99775
47.175,652.2,0.7,4.77,88.0,100,49.16973,12.99744
47.2,652.4,0.7,9.29,88.0,100,49.16965,12.99712
47.225,652.6,0.7,13.62,88.0,100,49.16957,12.9968
47.25,652.8,0.7,14.21,88.0,100,49.1695,12.99647
47.275,652.9,0.7,13.97,85.1,100,49.16945,12.99613
47.3,653.1,0.7,11.75,80.4,100,49.16943,12.99579
47.325,653.3,0.7,7.44,75.4,100,49.16941,12.99545
47.35,653.5,0.7,4.23,70.1,100,49.1694,12.99511
47.375,653.6,0.7,7.71,64.3,100,49.16939,12.99476
47.4,653.8,0.7,28.98,57.9,100,49.16937,12.99442
47.425,654.0,0.7,57.75,50.8,100,49.16937,12.99408
47.45,654.1,0.7,90.72,42.4,100,49.16939,12.99373
47.475,654.3,0.7,115.54,37.6,100,49.16951,12.99345
47.5,654.5,0.7,123.48,36.4,100,49.16972,12.99333
47.525,654.7,0.7,103.3,39.8,100,49.16992,12.99345
47.55,654.9,0.7,76.34,46.3,100,49.17006,12.99372
47.575,655.0,0.7,46.15,54.0,100,49.17013,12.99404
47.6,655.2,0.7,21.86,60.8,100,49.1702,12.99437
47.625,655.4,0.7,9.99,66.9,100,49.17028,12.99469
47.65,655.6,0.7,9.9,72.5,100,49.17037,12.995
47.675,655.7,0.7,10.45,77.6,100,49.17047,12.99531
47.7,655.9,0.7,11.22,82.5,100,49.17058,12.99561
47.725,656.1,0.7,11.97,87.1,100,49.17069,12.99591
47.75,656.2,0.7,10.59,88.0,100,49.17082,12.9962
47.775,656.4,0.7,11.49,88.0,100,49.17096,12.99647
47.8,656.6,0.7,12.5,88.0,100,49.17111,12.99673
47.825,656.8,0.7,11.47,88.0,100,49.17125,12.99698
47.85,657.0,0.7,11.25,88.0,100,49.17141,12.99723
47.875,657.1,0.7,12.85,88.0,100,49.17158,12.99745
47.9,657.3,0.7,12.44,88.0,100,49.17176,12.99766
47.925,657.5,0.7,9.81,88.0,100,49.17195,12.99786
47.95,657.6,0.7,9.37,88.0,100,49.17214,12.99804
47.975,657.8,0.7,7.8,88.0,100,49.17233,12.99821
48.0,658.0,0.7,5.76,88.0,100,49.17253,12.99837
48.025,658.2,0.7,11.01,88.0,100,49.17273,12.99852
48.05,658.4,0.7,17.14,88.0,100,49.17294,12.99867
48.075,658.5,0.7,17.55,88.0,100,49.17314,12.99881
48.1,658.7,0.7,17.23,88.0,100,49.17332,12.999
48.125,658.9,0.7,17.23,88.0,100,49.17349,12.99924
48.15,659.1,0.7,9.99,88.0,100,49.17364,12.99949
48.175,659.2,0.7,6.48,88.0,100,49.1738,12.99973
48.2,659.4,0.7,7.97,88.0,100,49.17396,12.99998
48.225,659.6,0.7,13.95,83.4,100,49.17411,13.00023
48.25,659.8,0.7,22.7,78.7,100,49.17426,13.00049
48.275,659.9,0.7,30.06,73.5,100,49.17438,13.00077
48.3,660.1,0.7,35.28,68.0,100,49.17449,13.00108
48.325,660.3,0.7,31.06,72.5,100,49.17455,13.00141
48.35,660.5,0.7,25.0,77.7,100,49.17457,13.00175
48.375,660.6,0.7,16.87,82.6,100,49.17456,13.00209
48.4,660.8,0.7,10.29,87.1,100,49.17454,13.00244
48.425,661.0,0.7,14.48,86.3,100,49.17452,13.00278
48.45,661.1,0.7,19.11,81.7,100,49.17451,13.00312
48.475,661.3,0.7,25.78,76.8,100,49.1745,13.00346
48.5,661.5,0.7,31.3,71.5,100,49.17455,13.0038
48.525,661.7,0.7,37.64,65.9,100,49.17463,13.00412
48.55,661.9,0.7,34.62,68.7,100,49.17474,13.00442
48.575,662.0,0.7,30.85,72.8,100,49.17487,13.0047
48.6,662.2,0.7,25.13,77.9,100,49.17503,13.00495
48.625,662.4,0.7,20.35,82.8,100,49.17521,13.00513
48.65,662.6,0.7,13.77,87.3,100,49.1754,13.00531
48.675,662.7,0.7,3.9,88.0,100,49.1756,13.00549
48.7,662.9,0.7,5.48,88.0,100,49.1758,13.00565
48.725,663.1,0.7,5.01,88.0,100,49.17599,13.00581
48.75,663.2,0.7,3.65,88.0,100,49.17619,13.00598
48.775,663.4,0.7,3.18,88.0,100,49.17639,13.00615
48.8,663.6,0.7,3.9,88.0,100,49.17658,13.00634
48.825,663.8,0.71,1.68,88.0,100,49.17677,13.00652
48.85,664.0,0.71,2.28,88.0,100,49.17696,13.0067
48.875,664.1,0.71,2.45,88.0,100,49.17715,13.00688
48.9,664.3,0.71,2.38,88.0,100,49.17734,13.00705
48.925,664.5,0.71,7.21,88.0,100,49.17754,13.00722
48.95,664.7,0.72,8.34,88.0,100,49.17774,13.00738
48.975,664.8,0.72,10.74,88.0,100,49.17793,13.00755
49.0,665.0,0.72,14.37,88.0,100,49.17814,13.00768
49.025,665.2,0.72,18.06,88.0,100,49.17835,13.0078
49.05,665.4,0.72,13.0,88.0,100,49.17857,13.00789
49.075,665.6,0.73,12.62,88.0,100,49.17879,13.00795
49.1,665.8,0.73,9.58,88.0,100,49.17901,13.00799
49.125,665.9,0.73,6.09,88.0,100,49.17924,13.00803
49.15,666.1,0.73,2.68,85.6,100,49.17946,13.00805
49.175,666.3,0.73,9.04,80.9,100,49.17969,13.00807
49.2,666.5,0.74,20.22,75.9,100,49.17991,13.0081
49.225,666.7,0.74,32.68,70.6,100,49.18013,13.00812
49.25,666.9,0.74,38.82,64.9,100,49.18036,13.00809
49.275,667.0,0.74,44.78,60.4,100,49.18057,13.00797
49.3,667.2,0.74,54.64,54.7,100,49.18075,13.00777
49.325,667.4,0.74,57.14,53.5,100,49.18091,13.00753
49.35,667.6,0.74,49.42,57.5,100,49.18109,13.00732
49.375,667.8,0.74,42.98,61.6,100,49.1813,13.00723
